Frame	Time	handball_6 - 1 X	handball_6 - 1 Y	handball_6 - 1 Z	handball_6 - 2 X	handball_6 - 2 Y	handball_6 - 2 Z	handball_6 - 3 X	handball_6 - 3 Y	handball_6 - 3 Z	handball_6 - 4 X	handball_6 - 4 Y	handball_6 - 4 Z	handball_6 - 5 X	handball_6 - 5 Y	handball_6 - 5 Z	handball_6 - 6 X	handball_6 - 6 Y	handball_6 - 6 Z	
2637	8.78667	822.314	710.800	1191.730	925.398	879.341	1189.626	781.432	828.966	1136.757	914.744	718.088	1143.780	822.274	825.979	1269.769	929.375	762.265	1252.658
2638	8.79000	827.192	712.044	1207.422	931.059	880.052	1211.835	784.151	832.849	1158.719	919.378	720.667	1159.760	827.498	824.563	1289.645	934.210	760.476	1270.228
2639	8.79333	831.610	713.026	1223.106	936.348	880.194	1234.203	789.794	836.586	1179.007	923.677	723.124	1175.622	832.315	822.429	1309.415	938.791	758.323	1287.892
2640	8.79667	835.875	713.644	1238.755	941.272	879.837	1256.707	794.700	840.065	1199.477	927.782	725.288	1191.794	836.960	819.873	1329.529	942.794	755.559	1306.306
2641	8.80000	839.151	714.110	1253.755	945.751	878.858	1279.330	799.201	842.733	1219.895	931.434	727.357	1207.650	841.770	817.209	1350.501	946.168	757.407	1326.597
2642	8.80333	842.784	713.965	1269.278	949.851	877.250	1302.078	803.676	844.407	1240.820	935.131	729.012	1223.794	844.410	811.178	1367.062	950.648	749.539	1339.626
2643	8.80667	846.327	713.402	1284.750	952.813	876.219	1324.387	807.909	845.210	1261.971	938.493	730.368	1239.819	848.327	806.759	1386.995	953.951	745.265	1356.815
2644	8.81000	849.613	712.377	1300.063	956.346	872.957	1347.038	811.414	845.645	1282.993	941.519	731.444	1255.745	851.527	801.115	1405.915	957.547	741.777	1373.812
2645	8.81333	851.655	711.440	1315.285	959.738	869.028	1369.332	814.605	845.428	1304.159	944.217	732.149	1271.565	854.663	794.938	1424.723	960.391	736.957	1390.373
2646	8.81667	853.677	710.126	1330.081	962.178	865.211	1391.315	817.478	844.548	1325.304	946.766	732.427	1287.295	857.623	788.434	1443.302	962.982	731.722	1406.349
2647	8.82000	855.767	708.436	1344.886	965.159	859.642	1413.021	820.134	842.970	1346.279	949.461	732.066	1302.725	861.182	781.497	1461.385	965.504	726.194	1421.717
2648	8.82333	857.795	706.775	1359.293	967.744	853.813	1434.088	822.600	840.663	1366.945	951.776	731.419	1318.080	863.631	774.008	1478.896	967.523	720.268	1436.465
2649	8.82667	859.795	704.402	1373.288	970.029	847.376	1454.487	824.932	837.749	1387.168	953.170	731.165	1332.577	866.223	765.799	1495.699	970.371	712.305	1449.778
2650	8.83000	861.612	701.761	1386.789	972.185	840.295	1474.285	827.041	834.114	1406.840	954.735	730.252	1346.947	868.362	757.299	1511.634	972.444	705.656	1463.359
2651	8.83333	863.486	698.573	1399.669	974.443	832.499	1493.192	828.990	829.781	1425.657	956.214	729.026	1360.836	870.418	748.668	1526.546	974.423	698.706	1476.204
2652	8.83667	865.414	695.357	1411.936	976.191	824.563	1511.342	830.798	824.918	1443.649	957.908	727.185	1374.427	872.172	739.601	1540.686	976.239	691.663	1488.512
2653	8.84000	867.021	691.114	1423.743	977.903	816.090	1528.524	832.603	819.483	1460.699	960.599	724.148	1387.717	873.713	730.406	1553.973	977.909	684.483	1500.265
2654	8.84333	869.084	687.279	1434.696	979.436	807.334	1544.582	834.180	813.562	1476.485	962.382	721.249	1400.272	875.340	721.422	1566.146	976.056	681.238	1511.115
2655	8.84667	870.991	682.664	1445.036	980.790	798.447	1559.635	835.835	807.268	1491.181	964.535	717.661	1412.223	875.824	711.431	1577.073	977.803	673.467	1521.736
2656	8.85000	872.822	677.723	1454.657	982.415	788.814	1573.738	837.473	800.687	1504.685	966.585	713.562	1423.529	877.508	702.784	1587.477	979.347	665.718	1531.492
2657	8.85333	874.652	672.491	1463.594	983.716	779.837	1586.586	839.162	793.827	1516.958	968.636	708.986	1434.042	878.598	693.782	1597.406	980.549	658.260	1540.709
2658	8.85667	876.517	666.852	1471.870	985.149	770.724	1598.898	840.905	786.893	1527.955	970.740	703.920	1443.682	879.455	684.520	1605.768	981.788	650.653	1549.134
2659	8.86000	878.387	661.187	1479.145	986.598	761.862	1609.417	842.764	779.852	1537.653	972.919	698.333	1452.577	880.759	676.120	1613.646	983.136	642.829	1556.869
2660	8.86333	880.374	655.198	1485.913	988.157	753.090	1618.736	844.853	773.051	1546.463	975.154	692.383	1460.543	881.382	667.117	1620.564	983.554	635.788	1563.652
2661	8.86667	882.291	649.171	1492.180	989.890	744.528	1626.919	847.072	766.206	1553.959	977.467	686.072	1467.660	882.959	659.553	1626.597	984.580	628.231	1569.729
2662	8.87000	884.271	642.889	1497.269	991.751	736.185	1633.922	849.438	759.580	1560.312	979.812	679.502	1473.912	884.283	651.895	1632.319	985.736	620.588	1575.200
2663	8.87333	886.393	636.762	1502.099	993.814	728.151	1639.923	852.095	753.077	1565.539	982.282	672.700	1479.313	885.379	644.217	1636.714	986.945	613.122	1579.970
2664	8.87667	888.586	630.402	1505.767	995.970	720.397	1644.795	854.820	746.721	1569.616	984.950	665.683	1483.877	886.973	637.531	1640.465	988.256	605.837	1583.994
2665	8.88000	890.890	624.207	1509.046	998.386	713.044	1648.919	857.856	740.623	1572.777	987.696	658.585	1487.710	888.521	630.763	1643.665	989.677	598.700	1587.601
2666	8.88333	893.344	617.960	1511.743	1000.898	705.861	1652.001	861.141	734.897	1575.351	990.622	651.321	1490.783	890.240	624.420	1646.323	991.373	591.683	1590.795
2667	8.88667	895.961	611.729	1514.043	1003.228	699.001	1652.888	864.499	729.157	1576.727	993.614	644.025	1493.163	892.203	618.749	1648.398	992.884	584.883	1592.967
2668	8.89000	898.604	605.545	1515.373	1006.491	692.154	1655.063	868.153	723.619	1577.322	996.757	636.684	1494.922	894.108	612.821	1649.587	994.734	578.126	1595.295
2669	8.89333	901.393	599.518	1516.295	1009.686	685.919	1655.721	871.989	718.310	1577.239	999.923	629.364	1495.998	896.569	607.985	1650.500	1001.900	569.120	1598.792
2670	8.89667	904.263	593.564	1516.536	1013.206	679.849	1656.250	876.053	713.156	1576.581	1003.185	622.057	1496.536	898.865	602.717	1650.602	1003.586	563.007	1599.521
2671	8.90000	907.310	587.819	1516.760	1016.877	674.035	1655.911	880.304	708.175	1575.230	1006.635	614.859	1496.531	901.429	597.956	1650.390	1006.296	556.168	1600.611
2672	8.90333	910.408	582.172	1516.163	1020.713	668.432	1654.910	884.808	703.383	1573.380	1010.148	607.638	1496.014	904.378	593.878	1649.636	1008.822	550.135	1600.699
2673	8.90667	913.708	576.530	1515.183	1024.826	662.910	1653.390	889.582	698.855	1571.216	1013.732	600.550	1495.052	907.096	589.129	1648.714	1011.234	544.400	1600.208
2674	8.91000	917.040	571.039	1513.543	1029.049	657.637	1651.389	894.446	694.279	1568.386	1017.463	593.500	1493.625	910.414	585.332	1647.200	1013.928	538.539	1599.470
2675	8.91333	920.600	565.639	1511.821	1033.459	652.427	1648.891	899.498	689.691	1564.921	1021.374	586.464	1491.873	913.987	581.935	1644.812	1016.641	532.848	1598.318
2676	8.91667	924.266	560.278	1509.898	1037.599	646.978	1644.816	904.658	685.216	1561.155	1025.338	579.428	1489.758	917.149	577.675	1642.679	1019.493	527.100	1596.824
2677	8.92000	928.049	554.827	1507.221	1042.292	642.045	1642.190	910.004	680.730	1556.905	1029.415	572.408	1487.369	920.786	574.001	1639.833	1022.431	521.512	1595.048
2678	8.92333	931.970	549.479	1504.782	1046.844	636.991	1637.430	915.468	676.245	1552.345	1033.549	565.373	1484.714	924.699	570.771	1636.931	1025.502	516.013	1592.991
2679	8.92667	935.867	544.067	1501.507	1051.728	631.902	1633.678	921.109	671.919	1547.648	1037.837	558.238	1481.738	928.670	567.467	1633.526	1028.679	510.548	1590.703
2680	8.93000	939.992	538.744	1498.615	1056.601	626.914	1629.272	926.863	667.308	1542.576	1042.057	551.157	1478.646	932.888	564.132	1630.358	1031.981	505.101	1588.107
2681	8.93333	944.069	533.231	1495.056	1062.326	621.357	1626.022	932.643	662.668	1537.130	1046.410	543.934	1475.230	936.963	560.548	1626.664	1035.382	499.624	1585.366
2682	8.93667	948.263	527.767	1491.138	1067.614	616.113	1621.356	938.649	657.908	1531.481	1050.727	536.722	1471.678	941.373	557.126	1622.699	1038.810	494.102	1582.432
2683	8.94000	952.514	522.282	1487.413	1072.233	611.217	1615.313	944.641	653.091	1525.664	1055.095	529.390	1467.966	945.094	552.832	1618.210	1042.365	488.675	1579.297
2684	8.94333	956.843	516.724	1483.723	1078.537	605.250	1611.799	950.802	648.163	1519.720	1059.530	521.972	1464.156	949.638	549.310	1613.792	1045.952	483.107	1576.022
2685	8.94667	961.108	511.017	1479.775	1083.322	600.145	1604.859	956.984	643.001	1513.646	1064.234	514.266	1460.323	954.414	545.842	1609.164	1049.597	477.447	1572.637
2686	8.95000	965.412	505.260	1475.604	1088.979	594.381	1599.843	963.327	637.787	1507.537	1068.923	506.389	1456.388	959.490	542.595	1604.461	1053.316	471.553	1569.351
2687	8.95333	969.693	499.384	1471.466	1095.198	588.143	1594.861	969.800	632.654	1501.560	1074.417	496.865	1452.742	964.301	538.875	1600.164	1056.967	465.715	1565.633
2688	8.95667	973.904	493.381	1467.174	1100.896	582.083	1589.273	976.099	626.974	1495.236	1077.977	489.518	1448.616	969.283	535.052	1595.542	1060.624	459.782	1562.250
2689	8.96000	978.070	487.370	1463.464	1106.879	575.973	1584.710	982.557	621.261	1488.898	1081.865	481.541	1444.592	974.253	531.015	1590.947	1064.268	453.754	1558.534
2690	8.96333	982.168	481.077	1459.479	1112.604	569.156	1578.257	988.886	615.304	1482.721	1085.701	473.306	1440.431	979.309	527.040	1586.135	1067.828	447.614	1555.025
2691	8.96667	986.073	474.857	1455.480	1118.377	562.503	1572.752	995.335	609.296	1476.767	1089.380	464.969	1436.459	984.346	522.870	1581.631	1071.818	441.958	1552.012
2692	8.97000	989.948	468.357	1451.633	1124.204	555.445	1567.188	1001.989	603.147	1470.747	1092.928	456.421	1432.638	989.461	518.600	1577.077	1075.199	435.497	1548.547
2693	8.97333	993.699	461.898	1448.043	1129.941	548.193	1561.770	1008.159	596.688	1464.922	1096.456	447.716	1429.027	993.956	513.567	1572.985	1078.605	429.008	1545.261
2694	8.97667	997.312	455.408	1444.535	1135.528	540.865	1556.633	1014.417	590.066	1459.302	1099.758	439.014	1425.528	998.929	508.873	1568.795	1081.969	422.501	1542.042
2695	8.98000	1000.869	448.839	1440.970	1140.936	533.342	1551.586	1020.557	583.351	1453.816	1102.970	430.204	1422.180	1003.590	504.057	1564.512	1085.182	415.883	1538.950
2696	8.98333	1004.385	442.338	1437.837	1146.239	525.695	1546.881	1026.856	576.654	1448.580	1106.032	421.607	1418.945	1008.510	499.159	1560.509	1088.304	409.171	1535.979
2697	8.98667	1007.766	435.851	1434.697	1151.446	518.076	1542.644	1032.924	569.934	1443.974	1109.023	413.051	1415.856	1013.190	494.096	1556.614	1091.365	402.454	1533.203
2698	8.99000	1011.179	429.295	1431.525	1156.431	510.226	1538.443	1038.466	563.012	1439.403	1112.003	404.589	1413.057	1017.951	489.045	1552.822	1094.297	395.687	1530.434
2699	8.99333	1014.438	422.815	1428.689	1161.196	502.418	1534.645	1043.570	555.873	1435.206	1114.997	396.076	1410.857	1022.384	483.745	1549.375	1097.191	388.884	1527.846
2700	8.99667	1017.525	416.465	1425.765	1165.722	495.250	1532.094	1049.028	549.108	1431.222	1117.847	387.921	1408.347	1026.730	478.432	1546.083	1099.959	382.135	1525.498
2701	9.00000	1020.392	410.248	1423.224	1169.636	486.232	1527.208	1056.163	542.371	1428.143	1120.697	379.958	1406.159	1030.810	472.772	1543.098	1102.410	375.117	1523.183
2702	9.00333	1023.013	404.015	1420.827	1173.792	478.419	1524.462	1061.079	535.377	1424.792	1123.309	372.018	1403.677	1034.770	467.251	1540.399	1104.883	368.129	1521.287
2703	9.00667	1025.545	397.931	1418.756	1177.737	470.739	1522.080	1065.965	528.533	1422.005	1125.896	364.312	1401.897	1038.551	461.401	1537.868	1107.113	360.938	1519.598
2704	9.01000	1027.124	393.169	1416.647	1181.485	462.919	1519.937	1070.538	521.729	1419.524	1128.302	356.595	1400.270	1042.272	455.765	1535.700	1109.312	354.195	1517.881
2705	9.01333	1029.307	386.767	1414.490	1185.051	455.110	1518.096	1074.918	514.812	1417.410	1130.539	348.919	1398.911	1045.623	449.850	1533.828	1111.466	347.227	1516.428
2706	9.01667	1034.338	377.240	1412.713	1188.376	447.267	1516.530	1079.047	507.938	1415.452	1132.555	341.308	1397.768	1048.876	443.847	1532.315	1113.428	340.299	1515.359
2707	9.02000	1036.471	370.883	1411.821	1191.547	439.449	1515.290	1082.888	500.934	1413.731	1134.417	333.689	1397.488	1051.816	437.736	1531.141	1115.197	333.463	1514.504
2708	9.02333	1038.613	364.693	1411.834	1194.522	431.577	1514.263	1086.622	494.202	1412.647	1135.991	326.045	1396.774	1054.843	431.814	1530.194	1116.819	326.530	1513.798
2709	9.02667	1040.541	358.507	1411.836	1197.294	423.669	1513.500	1090.087	487.192	1411.744	1137.382	318.536	1396.478	1057.379	425.615	1529.647	1118.260	319.653	1513.455
2710	9.03000	1042.346	352.211	1412.404	1199.875	415.837	1513.066	1093.344	480.452	1411.287	1138.486	310.958	1396.068	1059.978	419.458	1529.384	1119.508	312.786	1513.216
2711	9.03333	1043.927	345.951	1412.725	1202.272	407.935	1512.864	1096.283	473.388	1410.926	1139.445	303.593	1396.973	1062.336	413.545	1529.766	1120.635	305.914	1513.440
2712	9.03667	1045.229	339.879	1413.522	1204.459	400.087	1513.017	1099.197	466.661	1411.467	1140.023	296.194	1397.114	1064.549	407.398	1530.236	1121.634	299.031	1514.195
2713	9.04000	1046.579	333.158	1414.382	1206.466	392.199	1513.450	1101.746	459.907	1412.000	1140.440	289.028	1398.097	1066.378	401.118	1531.159	1122.401	292.183	1514.946
2714	9.04333	1047.627	328.312	1416.843	1208.277	384.334	1514.245	1104.121	453.346	1412.941	1140.571	281.789	1399.131	1068.349	395.112	1532.505	1122.969	285.387	1516.022
2715	9.04667	1048.169	322.388	1418.128	1209.917	376.545	1515.418	1106.479	447.009	1414.318	1140.504	274.657	1400.622	1069.957	388.912	1534.007	1123.429	278.614	1517.500
2716	9.05000	1048.773	316.732	1420.235	1211.355	368.808	1516.912	1108.654	440.926	1415.845	1140.545	267.946	1401.994	1071.897	382.948	1535.924	1123.731	271.965	1519.083
2717	9.05333	1049.401	311.141	1422.168	1212.589	361.179	1518.800	1110.284	434.553	1417.982	1140.276	261.161	1403.839	1073.322	376.845	1538.263	1123.894	265.253	1520.993
2718	9.05667	1049.880	305.566	1425.067	1213.692	354.303	1520.737	1111.702	427.876	1421.132	1140.092	254.766	1406.004	1073.665	370.525	1541.091	1123.891	258.735	1523.210
2719	9.06000	1050.248	300.418	1427.659	1214.499	347.024	1523.436	1113.111	421.861	1423.971	1138.797	247.635	1408.958	1075.475	364.738	1543.943	1124.226	252.808	1526.140
2720	9.06333	1050.068	295.122	1430.656	1215.120	339.902	1526.530	1114.453	415.961	1427.546	1138.485	241.556	1411.781	1076.208	358.846	1547.208	1123.729	246.199	1528.862
2721	9.06667	1049.936	289.839	1434.033	1215.545	332.818	1529.987	1115.674	410.260	1431.481	1137.876	235.476	1415.070	1076.256	352.824	1550.997	1123.284	239.897	1532.019
2722	9.07000	1049.907	284.831	1437.262	1215.765	325.905	1533.853	1116.770	404.814	1435.567	1137.398	229.782	1418.477	1077.842	347.017	1554.640	1122.637	233.673	1535.258
2723	9.07333	1049.876	279.970	1441.153	1215.935	319.086	1538.141	1117.703	399.509	1440.047	1137.148	224.341	1422.399	1078.017	341.400	1558.818	1121.975	227.634	1538.864
2724	9.07667	1049.867	275.218	1444.978	1215.827	312.478	1542.675	1118.445	394.145	1444.804	1136.507	218.926	1426.329	1078.233	335.691	1563.252	1121.073	221.710	1542.808
2725	9.08000	1049.361	270.349	1449.308	1215.528	305.950	1547.648	1119.018	388.780	1449.848	1135.885	213.667	1430.616	1078.026	330.199	1567.985	1120.068	215.925	1547.088
2726	9.08333	1049.179	265.785	1454.226	1215.103	299.605	1552.916	1119.454	383.504	1455.174	1134.963	208.394	1435.291	1077.951	324.629	1572.873	1118.898	210.265	1551.632
2727	9.08667	1048.339	261.182	1459.176	1214.377	293.424	1558.588	1119.754	378.513	1460.902	1134.059	203.357	1440.210	1077.301	319.436	1578.294	1117.525	204.748	1556.589
2728	9.09000	1047.653	256.706	1464.341	1213.612	286.636	1565.070	1119.897	373.468	1466.828	1132.947	198.150	1445.576	1076.768	314.129	1583.798	1116.042	199.354	1561.855
2729	9.09333	1047.188	252.340	1469.828	1212.492	280.714	1571.415	1119.901	368.403	1472.996	1131.789	193.308	1451.225	1075.322	309.190	1589.802	1114.269	194.061	1567.500
2730	9.09667	1045.808	247.883	1475.729	1211.212	274.772	1578.233	1119.831	363.646	1479.573	1130.618	188.511	1457.016	1074.116	304.129	1595.939	1112.445	188.856	1573.459
2731	9.10000	1045.166	243.780	1481.804	1209.590	268.991	1585.893	1119.674	358.743	1486.528	1129.222	183.898	1463.434	1073.418	299.197	1602.014	1110.270	183.815	1579.762
2732	9.10333	1043.622	239.788	1488.002	1207.971	263.378	1593.485	1119.343	354.115	1493.635	1127.804	179.337	1469.995	1072.028	294.465	1608.593	1107.921	178.843	1586.360
2733	9.10667	1041.661	235.684	1494.891	1206.097	257.793	1601.428	1118.985	349.413	1501.231	1126.897	175.612	1476.738	1070.715	289.520	1615.241	1105.441	173.985	1593.251
2734	9.11000	1039.974	231.826	1501.306	1204.012	252.344	1609.680	1118.379	344.950	1508.860	1124.957	170.693	1484.149	1068.663	285.095	1622.383	1102.745	169.629	1600.204
2735	9.11333	1039.252	228.467	1509.608	1201.697	247.062	1618.337	1117.719	340.549	1516.942	1123.390	166.569	1491.664	1066.427	280.815	1629.752	1099.918	165.092	1607.657
2736	9.11667	1037.883	224.764	1516.189	1199.129	241.895	1627.296	1116.837	336.100	1525.154	1121.407	162.032	1499.581	1063.854	276.342	1637.195	1096.804	160.607	1615.360
2737	9.12000	1036.078	221.678	1523.359	1196.310	236.865	1636.606	1115.773	331.905	1533.634	1119.158	157.456	1507.967	1061.283	272.433	1645.193	1093.515	156.229	1623.486
2738	9.12333	1034.475	218.312	1530.871	1193.262	232.079	1646.250	1114.637	327.896	1542.577	1117.653	154.065	1516.621	1058.354	268.387	1653.247	1090.109	152.320	1631.387
2739	9.12667	1032.991	214.877	1538.533	1189.953	227.477	1656.147	1113.275	323.830	1551.651	1115.627	150.271	1525.216	1055.188	264.534	1661.463	1086.477	148.316	1639.857
2740	9.13000	1027.719	211.697	1546.932	1186.382	222.942	1666.358	1111.816	320.049	1561.236	1113.641	146.677	1533.992	1051.845	260.905	1669.962	1082.081	143.593	1648.794
2741	9.13333	1025.838	208.724	1554.905	1182.555	218.650	1676.802	1110.021	316.303	1570.625	1111.281	143.011	1543.299	1048.202	257.105	1678.488	1077.586	139.235	1657.438
2742	9.13667	1023.659	205.766	1562.876	1178.489	214.338	1687.457	1108.123	312.873	1580.570	1108.622	139.199	1552.673	1044.343	253.619	1687.261	1073.083	135.140	1666.436
2743	9.14000	1022.986	202.051	1572.133	1174.149	210.297	1698.332	1106.045	309.498	1590.777	1106.238	136.078	1562.172	1040.289	250.204	1696.141	1068.491	131.290	1675.385
2744	9.14333	1021.463	199.188	1580.177	1169.541	206.335	1709.374	1103.742	306.250	1601.161	1103.566	132.890	1571.823	1035.975	246.750	1705.111	1064.019	128.027	1684.271
2745	9.14667	1016.699	197.214	1588.442	1164.720	202.524	1720.555	1101.169	303.143	1611.760	1100.873	129.860	1581.710	1031.415	243.344	1714.216	1059.133	124.374	1693.567
2746	9.15000	1014.088	194.639	1597.235	1159.657	198.815	1731.814	1098.381	300.148	1622.509	1097.950	127.131	1591.317	1026.695	240.162	1723.496	1054.315	121.102	1702.489
2747	9.15333	1012.767	191.502	1606.761	1154.280	195.148	1743.143	1095.311	297.414	1633.446	1095.091	124.467	1601.239	1021.644	236.942	1732.684	1049.131	117.740	1711.401
2748	9.15667	1010.189	189.211	1615.121	1148.626	191.631	1754.572	1091.962	294.718	1644.430	1091.489	121.375	1611.494	1016.381	233.729	1741.928	1043.950	114.661	1720.422
2749	9.16000	1007.473	186.988	1624.148	1142.766	188.085	1766.008	1088.311	292.158	1655.544	1088.889	120.018	1620.872	1010.890	230.473	1751.190	1038.707	111.539	1729.585
2750	9.16333	1004.313	184.949	1632.739	1136.523	184.615	1777.467	1084.473	289.622	1666.873	1085.164	117.282	1631.078	1005.174	227.323	1760.410	1033.087	108.423	1738.323
2751	9.16667	1000.658	183.162	1641.409	1130.192	181.331	1788.785	1080.361	287.266	1678.285	1081.691	115.322	1640.837	999.236	224.137	1769.506	1027.613	105.635	1746.869
2752	9.17000	994.511	181.469	1649.696	1123.493	177.892	1800.032	1076.017	285.150	1689.603	1078.159	113.411	1650.427	993.219	221.127	1778.562	1023.153	104.028	1755.113
2753	9.17333	990.951	179.584	1658.518	1116.661	174.735	1811.271	1071.330	282.850	1700.722	1074.121	111.162	1660.267	986.854	217.867	1787.374	1017.028	100.695	1763.607
2754	9.17667	987.156	177.876	1666.708	1109.657	171.519	1822.149	1066.432	280.732	1711.782	1070.743	110.043	1669.343	980.507	215.054	1796.031	1010.938	97.689	1771.668
2755	9.18000	983.288	176.052	1674.754	1102.499	168.588	1832.637	1061.316	278.628	1722.695	1066.671	108.188	1678.799	974.007	212.061	1804.499	1004.972	94.862	1779.637
2756	9.18333	980.492	173.443	1683.897	1095.252	165.634	1842.909	1055.963	276.517	1733.255	1062.657	106.553	1687.738	967.374	209.142	1812.618	998.767	91.867	1787.390
2757	9.18667	976.792	171.788	1691.240	1087.862	162.660	1852.839	1050.455	274.540	1743.643	1058.322	104.662	1696.678	962.593	205.519	1820.572	993.620	90.254	1794.614
2758	9.19000	972.888	170.159	1698.977	1080.260	159.378	1862.452	1044.742	272.679	1753.552	1054.045	103.228	1705.375	950.421	202.819	1829.366	987.104	87.126	1801.709
2759	9.19333	967.037	169.468	1705.609	1072.605	156.172	1871.620	1038.926	270.655	1763.127	1050.133	102.400	1713.358	947.484	199.763	1836.114	980.887	84.464	1808.772
2760	9.19667	962.650	167.638	1712.368	1065.191	153.466	1880.315	1032.999	268.684	1772.288	1045.743	101.097	1721.091	937.166	196.966	1843.911	975.334	82.725	1814.916
2761	9.20000	958.637	165.828	1718.970	1057.720	150.687	1888.743	1027.081	266.780	1781.028	1041.015	99.631	1728.565	930.313	194.309	1850.344	968.791	79.800	1821.391
2762	9.20333	954.732	163.834	1724.972	1050.352	147.993	1896.571	1021.168	264.933	1789.371	1036.446	98.216	1735.492	923.552	191.606	1856.228	962.516	77.377	1826.960
2763	9.20667	950.209	162.175	1730.601	1042.957	145.258	1904.042	1015.244	263.041	1797.182	1031.714	96.867	1742.151	920.390	188.835	1861.167	956.673	75.231	1832.435
2764	9.21000	946.139	160.332	1735.885	1035.702	142.677	1910.911	1009.293	261.213	1804.274	1027.132	95.464	1748.536	908.828	186.523	1867.602	951.004	73.419	1837.317
2765	9.21333	941.929	158.653	1740.799	1028.552	140.318	1917.246	1003.482	259.445	1810.916	1022.513	94.112	1754.244	901.895	184.178	1871.730	945.344	71.522	1841.849
2766	9.21667	937.564	157.042	1745.252	1021.542	138.078	1923.030	997.736	257.713	1816.930	1018.035	92.663	1759.700	894.395	182.380	1876.588	939.788	69.859	1845.841
2767	9.22000	933.202	155.496	1749.264	1014.660	136.468	1927.826	992.121	256.057	1822.340	1013.604	91.207	1764.768	891.269	180.169	1879.789	934.165	67.842	1849.626
2768	9.22333	928.862	154.114	1753.038	1007.910	134.385	1932.518	986.682	254.361	1827.243	1009.265	89.853	1769.280	885.916	178.047	1882.671	928.763	65.943	1853.046
2769	9.22667	924.942	152.604	1756.164	1001.468	132.415	1936.679	981.436	252.686	1831.538	1005.072	88.461	1773.209	880.146	176.388	1885.292	923.488	64.163	1855.769
2770	9.23000	920.808	151.348	1759.115	995.292	130.557	1940.294	976.368	251.191	1835.292	1001.020	87.096	1776.597	874.944	174.641	1887.488	918.510	62.437	1858.295
2771	9.23333	917.280	149.722	1761.019	989.342	128.816	1943.214	971.523	249.706	1838.281	996.457	84.918	1779.990	869.847	172.970	1888.987	913.639	60.741	1860.173
2772	9.23667	913.317	148.540	1762.988	983.797	127.205	1945.685	966.888	248.226	1840.659	993.230	84.231	1782.246	864.885	171.446	1890.169	909.055	59.162	1861.632
2773	9.24000	909.857	146.966	1764.123	978.557	125.720	1947.507	962.507	246.705	1842.428	989.686	82.890	1784.333	859.813	170.131	1890.982	904.758	57.625	1862.789
2774	9.24333	906.532	145.459	1764.907	973.804	124.348	1948.812	958.416	245.280	1843.565	985.764	80.971	1785.823	856.163	168.495	1891.180	900.690	56.096	1863.538
2775	9.24667	903.372	143.890	1765.355	969.380	123.057	1949.507	954.642	243.935	1844.042	982.217	79.123	1786.788	851.789	167.301	1891.076	896.941	54.695	1863.902
2776	9.25000	900.257	142.334	1765.261	965.514	121.858	1949.719	951.138	242.560	1843.822	978.955	77.339	1787.222	848.826	165.693	1890.574	893.462	53.174	1863.877
2777	9.25333	897.402	140.587	1764.492	962.018	120.665	1949.240	948.038	241.113	1843.128	976.137	75.928	1786.693	845.552	164.342	1889.644	890.287	51.735	1863.421
2778	9.25667	894.539	138.952	1763.631	959.008	119.508	1948.359	945.244	239.698	1841.841	973.305	74.177	1786.119	842.614	163.053	1888.431	887.366	50.371	1862.670
2779	9.26000	891.824	137.266	1762.201	956.451	118.381	1946.965	942.796	238.215	1840.041	970.639	72.457	1784.729	840.117	161.720	1886.912	884.741	48.918	1861.544
2780	9.26333	889.435	135.381	1760.369	954.397	117.180	1945.063	940.660	236.742	1837.701	968.176	70.767	1782.947	837.567	160.544	1885.183	882.372	47.415	1860.133
2781	9.26667	887.179	133.458	1758.144	952.815	115.946	1942.752	938.845	235.212	1834.898	966.601	69.726	1780.630	836.497	158.878	1882.980	880.326	45.933	1858.397
2782	9.27000	885.108	131.414	1755.589	951.623	114.607	1939.956	937.333	233.523	1831.758	964.492	67.784	1778.009	834.670	157.723	1880.798	878.612	44.409	1856.348
2783	9.27333	883.205	129.296	1752.741	950.838	113.268	1936.792	936.095	231.705	1828.117	961.853	64.735	1775.104	833.233	156.445	1878.312	877.085	42.808	1854.027
2784	9.27667	881.447	127.113	1749.531	950.474	111.798	1933.397	935.138	229.771	1824.164	960.252	62.920	1771.669	833.149	154.675	1875.130	875.830	41.139	1851.445
2785	9.28000	879.778	124.891	1746.311	950.402	110.194	1929.563	934.429	227.754	1819.888	958.283	60.081	1768.287	836.539	151.386	1871.133	874.759	39.466	1848.633
2786	9.28333	878.341	122.528	1742.710	950.558	108.597	1925.462	933.960	225.666	1815.353	957.386	58.576	1764.004	835.810	150.120	1867.838	873.928	37.652	1845.616
2787	9.28667	877.001	120.110	1738.902	951.030	106.799	1921.199	933.663	223.499	1810.551	956.058	55.966	1759.915	835.716	148.499	1864.539	873.262	35.795	1842.366
2788	9.29000	875.587	117.694	1735.099	951.679	104.904	1916.662	933.542	221.115	1805.563	954.740	53.219	1755.426	836.108	146.597	1860.795	872.846	33.820	1839.017
2789	9.29333	874.292	115.233	1731.039	952.536	102.874	1911.913	933.578	218.585	1800.436	953.728	50.507	1750.946	836.075	144.850	1857.193	872.535	31.692	1835.388
2790	9.29667	873.026	112.759	1726.752	953.452	100.731	1907.035	933.730	215.924	1795.164	952.728	47.661	1746.157	837.049	142.679	1853.203	872.446	29.557	1831.745
