Frame	Time	handball_6 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
2879	9.59333	641.35992	-130.28994	1838.92145	-86.24076	11.17039	68.07352	3.41584	0.36634	-0.01136	-0.93041	-0.91009	0.20381	-0.36083	0.19373	0.97894	0.06432	
2880	9.59667	641.79667	-130.59480	1835.37585	-86.83026	11.41997	69.00693	3.40058	0.35116	-0.01920	-0.93612	-0.91514	0.20438	-0.34749	0.19800	0.97870	0.05420	
2881	9.60000	642.31697	-131.07273	1831.65611	-87.47417	11.73907	69.99860	3.39061	0.33489	-0.02811	-0.94184	-0.92003	0.20607	-0.33329	0.20346	0.97813	0.04315	
2882	9.60333	643.03103	-131.57190	1827.64920	-88.08736	12.01279	71.08238	3.40151	0.31711	-0.03587	-0.94771	-0.92527	0.20760	-0.31746	0.20813	0.97756	0.03264	
2883	9.60667	643.82944	-132.18882	1823.43400	-88.73436	12.26573	72.24337	3.40952	0.29801	-0.04374	-0.95356	-0.93062	0.20901	-0.30043	0.21245	0.97693	0.02158	
2884	9.61000	644.73541	-132.83224	1818.99411	-89.38798	12.55094	73.47277	3.44809	0.27767	-0.05157	-0.95929	-0.93578	0.21136	-0.28223	0.21731	0.97605	0.01043	
2885	9.61333	645.66039	-133.64778	1814.33304	-90.06310	12.85760	74.81084	3.46889	0.25544	-0.05937	-0.96500	-0.94087	0.21447	-0.26224	0.22253	0.97493	-0.00107	
2886	9.61667	646.68981	-134.69039	1809.49446	-90.76944	13.21306	76.24367	3.56437	0.23150	-0.06739	-0.97050	-0.94560	0.21880	-0.24075	0.22857	0.97344	-0.01307	
2887	9.62000	647.72635	-135.84409	1804.52266	-91.51964	13.77108	77.72852	3.55757	0.20643	-0.07649	-0.97547	-0.94906	0.22689	-0.21864	0.23804	0.97091	-0.02576	
2888	9.62333	648.59509	-137.12231	1799.37315	-92.25819	14.16444	79.25028	3.56703	0.18085	-0.08432	-0.97989	-0.95258	0.23288	-0.19585	0.24471	0.96884	-0.03820	
2889	9.62667	649.39368	-138.50967	1794.13881	-93.00977	14.54208	80.79556	3.55969	0.15483	-0.09194	-0.98365	-0.95550	0.23912	-0.17275	0.25109	0.96663	-0.05082	
2890	9.63000	650.08110	-139.98851	1788.76694	-93.70486	14.96392	82.33387	3.53851	0.12888	-0.09841	-0.98677	-0.95745	0.24675	-0.14966	0.25821	0.96407	-0.06243	
2891	9.63333	650.67297	-141.80434	1783.40703	-94.41441	15.32968	83.94692	3.55952	0.10170	-0.10434	-0.98933	-0.95904	0.25400	-0.12537	0.26437	0.96156	-0.07423	
2892	9.63667	651.14354	-143.53934	1777.98951	-95.09042	15.79574	85.51608	3.55203	0.07523	-0.10965	-0.99112	-0.95929	0.26337	-0.10195	0.27221	0.95844	-0.08538	
2893	9.64000	651.40807	-145.32173	1772.63256	-95.82118	16.29472	87.05854	3.54662	0.04925	-0.11561	-0.99207	-0.95857	0.27356	-0.07947	0.28058	0.95488	-0.09735	
2894	9.64333	651.61133	-147.47338	1767.32207	-96.53193	16.56511	88.54889	3.62460	0.02427	-0.12089	-0.99237	-0.95819	0.28028	-0.05758	0.28510	0.95227	-0.10904	
2895	9.64667	651.50356	-149.48392	1762.17082	-97.30686	17.07656	89.98251	3.59966	0.00029	-0.12727	-0.99187	-0.95591	0.29123	-0.03765	0.29365	0.94815	-0.12158	
2896	9.65000	651.20235	-151.54578	1757.16502	-97.99201	17.39773	91.34489	3.62029	-0.02240	-0.13205	-0.99099	-0.95399	0.29928	-0.01832	0.29900	0.94498	-0.13267	
2897	9.65333	650.80705	-153.74664	1752.26399	-98.81599	17.86914	92.71861	3.61086	-0.04514	-0.13871	-0.98930	-0.95069	0.31015	-0.00010	0.30684	0.94052	-0.14587	
2898	9.65667	650.11823	-155.92543	1747.54046	-99.62203	18.30288	94.00050	3.60883	-0.06624	-0.14514	-0.98719	-0.94710	0.32053	0.01642	0.31404	0.93605	-0.15869	
2899	9.66000	649.22959	-158.13352	1743.02806	-100.49520	18.75424	95.22853	3.58470	-0.08629	-0.15259	-0.98452	-0.94297	0.33141	0.03128	0.32151	0.93106	-0.17248	
2900	9.66333	648.10558	-160.36481	1738.72906	-101.39053	19.20994	96.37057	3.56629	-0.10478	-0.16049	-0.98146	-0.93849	0.34247	0.04419	0.32903	0.92572	-0.18650	
2901	9.66667	646.78911	-162.73898	1734.78274	-102.35838	19.60752	97.44632	3.62697	-0.12208	-0.16974	-0.97790	-0.93407	0.35277	0.05538	0.33558	0.92019	-0.20162	
2902	9.67000	645.17429	-164.97917	1731.05493	-103.31091	20.05595	98.47409	3.61317	-0.13843	-0.17854	-0.97415	-0.92910	0.36401	0.06531	0.34294	0.91412	-0.21627	
2903	9.67333	643.30477	-167.26076	1727.64253	-104.27168	20.42622	99.45614	3.64855	-0.15396	-0.18760	-0.97010	-0.92439	0.37414	0.07436	0.34900	0.90820	-0.23102	
2904	9.67667	640.96204	-169.55572	1724.69873	-105.39139	20.99434	100.41544	3.57305	-0.16878	-0.19859	-0.96544	-0.91823	0.38772	0.08078	0.35828	0.90013	-0.24779	
2905	9.68000	638.27954	-171.68740	1722.17428	-106.43001	21.37560	101.24973	3.53581	-0.18167	-0.20921	-0.96085	-0.91332	0.39806	0.08601	0.36448	0.89319	-0.26339	
2906	9.68333	635.44608	-173.90167	1719.97348	-107.43671	21.86465	102.08549	3.52948	-0.19431	-0.21862	-0.95627	-0.90750	0.41017	0.09063	0.37242	0.88542	-0.27810	
2907	9.68667	632.15474	-176.03932	1718.26313	-108.41249	22.28919	102.88037	3.52123	-0.20626	-0.22769	-0.95164	-0.90200	0.42122	0.09472	0.37928	0.87791	-0.29226	
2908	9.69000	628.67034	-178.12257	1716.98935	-109.34892	22.85286	103.60040	3.48493	-0.21669	-0.23586	-0.94732	-0.89567	0.43406	0.09680	0.38837	0.86946	-0.30531	
2909	9.69333	624.83061	-180.10070	1716.17430	-110.13771	23.39516	104.21084	3.50317	-0.22531	-0.24222	-0.94370	-0.88970	0.44591	0.09796	0.39707	0.86168	-0.31597	
2910	9.69667	620.54046	-182.00568	1715.94746	-110.97005	23.93284	104.79005	3.49728	-0.23333	-0.24932	-0.93989	-0.88374	0.45761	0.09800	0.40567	0.85348	-0.32711	
2911	9.70000	616.16074	-183.78602	1716.17136	-111.64211	24.50898	105.21587	3.52134	-0.23881	-0.25468	-0.93708	-0.87800	0.46887	0.09632	0.41484	0.84575	-0.33558	
2912	9.70333	611.38267	-185.27323	1716.93757	-112.19408	25.04670	105.46718	3.51299	-0.24161	-0.25953	-0.93503	-0.87315	0.47853	0.09280	0.42336	0.83884	-0.34222	
2913	9.70667	606.28356	-186.59106	1718.40075	-112.68943	25.47892	105.57470	3.52705	-0.24238	-0.26501	-0.93328	-0.86960	0.48588	0.08787	0.43018	0.83288	-0.34822	
2914	9.71000	600.94865	-187.71355	1720.36355	-113.05972	25.93843	105.55197	3.52810	-0.24110	-0.26945	-0.93235	-0.86634	0.49274	0.08163	0.43740	0.82741	-0.35223	
2915	9.71333	594.65036	-188.18347	1723.11545	-113.59380	26.88557	105.39259	3.54372	-0.23674	-0.27590	-0.93158	-0.85992	0.50578	0.06874	0.45221	0.81735	-0.35699	
2916	9.71667	588.82858	-188.86858	1726.20138	-113.67227	27.22260	104.96235	3.53010	-0.22959	-0.27972	-0.93223	-0.85909	0.50842	0.05902	0.45745	0.81441	-0.35703	
2917	9.72000	582.67442	-189.29308	1729.88438	-113.61470	27.53441	104.34951	3.52398	-0.21976	-0.28311	-0.93357	-0.85907	0.50963	0.04768	0.46228	0.81248	-0.35521	
2918	9.72333	576.23026	-189.42725	1734.17781	-113.37055	27.80238	103.53011	3.54729	-0.20695	-0.28550	-0.93577	-0.86001	0.50908	0.03488	0.46642	0.81199	-0.35088	
2919	9.72667	569.50239	-189.33738	1739.03804	-112.96398	27.99665	102.48427	3.56265	-0.19087	-0.28749	-0.93857	-0.86210	0.50634	0.02023	0.46942	0.81300	-0.34449	
2920	9.73000	562.36164	-188.98337	1744.44120	-112.41129	28.19107	101.29783	3.57810	-0.17267	-0.28830	-0.94184	-0.86430	0.50296	0.00449	0.47241	0.81481	-0.33603	
2921	9.73333	555.04743	-188.55771	1750.33858	-111.82746	28.55830	100.00903	3.49691	-0.15266	-0.28902	-0.94507	-0.86496	0.50165	-0.01370	0.47805	0.81536	-0.32657	
2922	9.73667	547.11300	-187.68725	1756.80031	-110.90644	28.58624	98.38211	3.45529	-0.12800	-0.28787	-0.94908	-0.86872	0.49422	-0.03274	0.47848	0.82029	-0.31334	
2923	9.74000	538.80588	-186.59578	1763.72761	-109.81142	28.53845	96.65910	3.47436	-0.10187	-0.28452	-0.95324	-0.87257	0.48574	-0.05173	0.47775	0.82650	-0.29774	
2924	9.74333	530.10571	-185.26822	1771.16616	-108.61007	28.40118	94.78499	3.46960	-0.07338	-0.28041	-0.95707	-0.87657	0.47582	-0.07221	0.47564	0.83364	-0.28072	
2925	9.74667	521.00643	-183.73010	1778.99002	-107.28759	28.18726	92.80389	3.47654	-0.04312	-0.27475	-0.96055	-0.88035	0.46501	-0.09349	0.47235	0.84159	-0.26193	
2926	9.75000	511.34369	-181.85827	1787.21055	-105.84456	27.77900	90.71441	3.52046	-0.01103	-0.26742	-0.96352	-0.88468	0.45172	-0.11524	0.46606	0.85114	-0.24156	
2927	9.75333	501.23243	-179.77080	1795.74439	-104.29111	27.25620	88.56335	3.57499	0.02229	-0.25790	-0.96592	-0.88869	0.43747	-0.13731	0.45797	0.86146	-0.21944	
2928	9.75667	492.13279	-177.96319	1804.20381	-102.37161	25.50529	86.13499	3.56134	0.06084	-0.24211	-0.96834	-0.90049	0.40520	-0.15789	0.43059	0.88159	-0.19337	
2929	9.76000	481.08245	-175.42677	1813.31316	-100.71857	24.63680	83.76151	3.57139	0.09878	-0.22939	-0.96831	-0.90359	0.38696	-0.18384	0.41686	0.89311	-0.16905	
2930	9.76333	469.56995	-172.72491	1822.68728	-99.05792	23.46612	81.30489	3.61962	0.13867	-0.21507	-0.96670	-0.90675	0.36492	-0.21126	0.39821	0.90586	-0.14441	
2931	9.76667	457.40596	-169.84365	1832.25391	-97.38806	22.31491	78.78187	3.53893	0.17998	-0.19939	-0.96325	-0.90744	0.34433	-0.24082	0.37970	0.91743	-0.11896	
2932	9.77000	444.86677	-166.79816	1842.03455	-95.75787	20.89392	76.19453	3.53549	0.22293	-0.18210	-0.95767	-0.90725	0.32065	-0.27217	0.35664	0.92953	-0.09373	
2933	9.77333	431.78390	-163.65381	1851.88988	-94.07001	19.30271	73.48133	3.50860	0.26834	-0.16180	-0.94964	-0.90483	0.29594	-0.30610	0.33056	0.94141	-0.06699	
2934	9.77667	418.22319	-160.22048	1861.81636	-92.33282	17.42467	70.67124	3.51634	0.31580	-0.13744	-0.93882	-0.90033	0.26887	-0.34222	0.29945	0.95332	-0.03884	
2935	9.78000	404.28351	-156.76108	1871.76505	-90.76088	15.41471	67.81629	3.57810	0.36399	-0.11265	-0.92456	-0.89267	0.24109	-0.38081	0.26580	0.96394	-0.01280	
2936	9.78333	389.94093	-152.94814	1881.67338	-89.13878	13.10937	64.89162	3.65813	0.41327	-0.08262	-0.90685	-0.88191	0.21173	-0.42120	0.22681	0.97383	0.01464	
2937	9.78667	375.15189	-149.73854	1891.54821	-87.77619	10.27657	61.97067	3.83663	0.46239	-0.04952	-0.88530	-0.86855	0.17559	-0.46346	0.17840	0.98322	0.03818	
2938	9.79000	359.51989	-145.53511	1901.10798	-86.34705	7.92510	58.99359	3.67916	0.51021	-0.01627	-0.85989	-0.84892	0.15076	-0.50656	0.13788	0.98844	0.06310	
2939	9.79333	343.71286	-141.66991	1910.42836	-85.19205	5.01334	55.91710	3.73256	0.55825	0.02062	-0.82942	-0.82506	0.11909	-0.55235	0.08739	0.99267	0.08350	
2940	9.79667	327.23260	-137.88625	1919.49169	-84.28693	2.25378	52.93358	3.73260	0.60227	0.05585	-0.79633	-0.79732	0.09122	-0.59662	0.03933	0.99426	0.09947	
2941	9.80000	310.25040	-133.79762	1928.24352	-83.45824	-0.79944	50.08472	3.90848	0.64159	0.09628	-0.76098	-0.76692	0.06247	-0.63870	-0.01395	0.99339	0.11392	
2942	9.80333	293.26152	-129.89838	1936.36265	-82.92532	-3.87380	47.02518	3.93881	0.68012	0.13582	-0.72041	-0.72998	0.03490	-0.68257	-0.06756	0.99012	0.12288	
2943	9.80667	275.79406	-126.15165	1943.90611	-82.54629	-7.15112	44.08919	3.95411	0.71267	0.17892	-0.67830	-0.69036	0.00729	-0.72342	-0.12449	0.98384	0.12872	
2944	9.81000	258.20996	-122.18152	1950.80235	-82.39341	-10.32996	41.14467	4.13279	0.74084	0.22094	-0.63430	-0.64730	-0.01726	-0.76204	-0.17932	0.97513	0.13022	
2945	9.81333	241.08259	-118.47784	1957.09441	-82.39311	-13.79088	38.34087	4.08765	0.76172	0.26744	-0.59013	-0.60246	-0.04275	-0.79701	-0.23838	0.96263	0.12856	
2946	9.81667	223.48888	-114.63218	1962.59264	-82.75037	-17.10245	35.32737	4.08696	0.77978	0.31098	-0.54335	-0.55268	-0.06574	-0.83080	-0.29408	0.94814	0.12061	
2947	9.82000	205.15946	-110.52412	1967.71083	-83.40783	-20.85306	32.10480	4.38742	0.79159	0.36056	-0.49334	-0.49666	-0.09069	-0.86320	-0.35597	0.92832	0.10728	
2948	9.82333	188.46894	-107.00211	1971.70613	-84.35597	-23.07862	29.11676	4.30358	0.80371	0.38865	-0.45055	-0.44765	-0.10390	-0.88815	-0.39199	0.91551	0.09048	
2949	9.82667	171.88444	-102.00157	1974.74745	-85.11428	-26.52122	25.82275	5.50603	0.80542	0.43758	-0.39977	-0.38975	-0.11713	-0.91344	-0.44653	0.89152	0.07621	
2950	9.83000	155.63466	-98.01915	1977.66513	-86.62799	-29.21090	22.51595	5.63696	0.80630	0.47257	-0.35576	-0.33424	-0.13223	-0.93317	-0.48803	0.87132	0.05134	
2951	9.83333	139.70301	-93.91413	1979.72043	-88.33128	-31.57426	19.16838	5.71091	0.80473	0.50393	-0.31380	-0.27974	-0.14434	-0.94916	-0.52360	0.85160	0.02481	
2952	9.83667	122.63138	-90.55347	1981.31458	-90.18822	-32.80162	16.27264	4.49768	0.80688	0.51911	-0.28192	-0.23553	-0.15495	-0.95944	-0.54173	0.84055	-0.00276	
2953	9.84000	107.37561	-86.06096	1982.06058	-92.12844	-34.92140	12.88916	4.54468	0.79928	0.54936	-0.24364	-0.18290	-0.16381	-0.96939	-0.57245	0.81937	-0.03045	
2954	9.84333	92.11549	-80.16546	1982.30453	-94.46355	-37.77293	9.48649	4.45172	0.77963	0.58950	-0.21133	-0.13028	-0.17741	-0.97548	-0.61253	0.78805	-0.06152	
2955	9.84667	79.50670	-74.47756	1982.11211	-96.89341	-38.92383	6.22078	4.64982	0.77340	0.60707	-0.18254	-0.08430	-0.18690	-0.97875	-0.62829	0.77236	-0.09338	
2956	9.85000	65.72329	-69.14227	1981.63782	-99.25381	-40.86998	2.53392	4.52634	0.75546	0.63809	-0.14876	-0.03343	-0.18920	-0.98137	-0.65434	0.74635	-0.12160	
2957	9.85333	52.84757	-64.37962	1981.05125	-101.92496	-43.51860	-1.61401	4.68492	0.72486	0.67928	-0.11467	0.02042	-0.18757	-0.98204	-0.68859	0.70950	-0.14984	
2958	9.85667	41.02404	-57.81713	1980.02535	-104.81916	-45.21751	-5.53136	4.63671	0.70114	0.70764	-0.08751	0.06790	-0.18844	-0.97974	-0.70979	0.68099	-0.18017	
2959	9.86000	29.69130	-50.83373	1979.06020	-108.25671	-47.04692	-9.64787	4.64209	0.67176	0.73774	-0.06689	0.11420	-0.19236	-0.97466	-0.73191	0.64710	-0.21347	
2960	9.86333	18.96276	-42.83395	1978.11672	-111.79873	-48.76625	-13.80150	4.67477	0.64010	0.76668	-0.04970	0.15724	-0.19405	-0.96831	-0.75203	0.61200	-0.24477	
2961	9.86667	9.15891	-34.11302	1977.39021	-115.81399	-50.24013	-18.06009	4.76089	0.60806	0.79292	-0.03917	0.19828	-0.19946	-0.95964	-0.76873	0.57575	-0.27850	
2962	9.87000	-1.51571	-23.91548	1976.62089	-119.68861	-52.44761	-22.52100	5.02533	0.56301	0.82591	-0.02997	0.23345	-0.19372	-0.95288	-0.79280	0.52948	-0.30187	
2963	9.87333	-10.22743	-13.41176	1975.79338	-124.33369	-53.31208	-27.07676	4.98126	0.53197	0.84634	-0.02684	0.27195	-0.20078	-0.94113	-0.80190	0.49336	-0.33697	
2964	9.87667	-18.53551	-1.91003	1975.03519	-129.08554	-53.95021	-31.53956	5.01431	0.50156	0.86466	-0.02842	0.30783	-0.20907	-0.92819	-0.80851	0.45679	-0.37103	
2965	9.88000	-26.62846	10.48089	1974.37618	-134.23181	-54.34438	-36.14581	5.02802	0.47071	0.88159	-0.03506	0.34383	-0.21989	-0.91293	-0.81254	0.41767	-0.40662	
2966	9.88333	-34.26402	24.16754	1973.89954	-138.98219	-54.32875	-40.09728	5.01833	0.44607	0.89381	-0.04616	0.37559	-0.23376	-0.89682	-0.81238	0.38271	-0.43998	
2967	9.88667	-39.76896	37.97524	1973.37898	-143.42177	-52.64208	-42.61831	4.91809	0.44653	0.89232	-0.06621	0.41087	-0.27022	-0.87073	-0.79486	0.36160	-0.48728	
2968	9.89000	-47.16962	54.43632	1973.67905	-147.49954	-52.61813	-46.08689	4.67680	0.42108	0.90369	-0.07773	0.43737	-0.27738	-0.85544	-0.79461	0.32621	-0.51204	
2969	9.89333	-53.03307	70.65471	1973.00050	-151.75169	-51.66897	-47.86376	4.97078	0.41609	0.90232	-0.11263	0.45991	-0.31568	-0.82996	-0.78444	0.29354	-0.54634	
2970	9.89667	-59.43233	88.40548	1973.11269	-155.75322	-51.12842	-49.92281	4.98316	0.40405	0.90352	-0.14280	0.48021	-0.34238	-0.80758	-0.77855	0.25773	-0.57222	
2971	9.90000	-65.78243	106.93987	1973.28950	-159.76158	-50.63032	-51.73946	4.97662	0.39280	0.90233	-0.17754	0.49807	-0.37102	-0.78375	-0.77307	0.21943	-0.59516	
2972	9.90333	-72.05256	126.03068	1973.56266	-163.90645	-50.25854	-53.50858	4.98108	0.38021	0.89920	-0.21651	0.51398	-0.40003	-0.75881	-0.76894	0.17722	-0.61427	
2973	9.90667	-78.20276	146.82413	1973.99197	-167.43054	-49.63334	-54.72380	4.77581	0.37405	0.89257	-0.25181	0.52875	-0.42831	-0.73278	-0.76192	0.14095	-0.63215	
2974	9.91000	-84.28993	167.83770	1973.86407	-171.16348	-49.14809	-55.24932	5.00990	0.37284	0.87812	-0.29982	0.53744	-0.46777	-0.70168	-0.75640	0.10048	-0.64634	
2975	9.91333	-90.43407	190.03654	1973.99789	-174.71217	-48.66203	-55.85015	5.03045	0.37078	0.86289	-0.34342	0.54661	-0.50171	-0.67045	-0.75083	0.06087	-0.65769	
2976	9.91667	-96.72172	213.15779	1974.02472	-178.09386	-48.21455	-56.10891	5.11120	0.37156	0.84347	-0.38794	0.55313	-0.53672	-0.63716	-0.74565	0.02216	-0.66597	
2977	9.92000	-103.93775	237.61271	1974.14287	178.18413	-47.33723	-56.65486	5.32637	0.37251	0.82215	-0.43048	0.56612	-0.56887	-0.59657	-0.73536	-0.02147	-0.67734	
2978	9.92333	-110.37432	262.46381	1973.69736	175.03705	-47.14516	-56.47084	5.17926	0.37568	0.79545	-0.47552	0.56697	-0.60316	-0.56102	-0.73308	-0.05884	-0.67759	
2979	9.92667	-116.79594	288.30363	1973.36511	172.02441	-46.49698	-56.36298	5.16842	0.38132	0.76876	-0.51342	0.57313	-0.63236	-0.52119	-0.72534	-0.09552	-0.68173	
2980	9.93000	-123.33994	315.10895	1972.55817	168.75204	-46.11506	-56.42905	5.38704	0.38333	0.73946	-0.55341	0.57759	-0.65948	-0.48112	-0.72073	-0.13521	-0.67990	
2981	9.93333	-130.44841	344.04421	1971.04208	166.67563	-46.59212	-57.03493	4.60982	0.37392	0.72532	-0.57802	0.57655	-0.66995	-0.46771	-0.72648	-0.15837	-0.66869	
2982	9.93667	-137.11735	371.97638	1969.46816	164.06903	-46.56516	-56.23071	4.62943	0.38216	0.68857	-0.61630	0.57153	-0.70019	-0.42789	-0.72616	-0.18871	-0.66112	
2983	9.94000	-144.00379	400.81521	1967.51043	161.50322	-46.67525	-55.44959	4.64631	0.38913	0.65019	-0.65256	0.56512	-0.72792	-0.38829	-0.72748	-0.21768	-0.65069	
2984	9.94333	-151.35802	430.76718	1965.31848	158.81918	-46.80827	-54.77529	4.57401	0.39478	0.60977	-0.68726	0.55912	-0.75301	-0.34694	-0.72907	-0.24730	-0.63820	
2985	9.94667	-158.85665	461.49628	1962.54296	156.18808	-47.19403	-54.05131	4.59476	0.39892	0.56674	-0.72088	0.55010	-0.77688	-0.30635	-0.73366	-0.27435	-0.62167	
2986	9.95000	-166.19540	493.12006	1958.94241	153.25487	-47.73136	-53.39677	4.29321	0.40106	0.51833	-0.75531	0.53996	-0.79982	-0.26217	-0.74000	-0.30269	-0.60065	
2987	9.95333	-174.31768	525.85183	1954.73989	150.49248	-48.38978	-52.94300	4.40095	0.40017	0.47261	-0.78518	0.52994	-0.81833	-0.22247	-0.74768	-0.32707	-0.57793	
2988	9.95667	-182.79530	559.44102	1949.48051	147.71440	-49.20811	-52.80654	4.42368	0.39493	0.42898	-0.81240	0.52043	-0.83319	-0.18696	-0.75709	-0.34896	-0.55231	
2989	9.96000	-191.84228	594.29158	1943.40448	144.89091	-50.32796	-52.62015	4.84703	0.38757	0.38130	-0.83929	0.50728	-0.84841	-0.15119	-0.76971	-0.36716	-0.52224	
2990	9.96333	-201.49924	630.29614	1936.13843	141.74297	-51.42610	-53.58161	5.00683	0.37017	0.34450	-0.86273	0.50175	-0.85573	-0.12641	-0.78180	-0.38608	-0.48962	
2991	9.96667	-210.87534	666.89899	1927.20302	138.81769	-52.75362	-54.17018	5.05935	0.35430	0.30336	-0.88456	0.49071	-0.86553	-0.10029	-0.79604	-0.39853	-0.45552	
2992	9.97000	-220.50687	704.41683	1916.53180	136.06461	-54.19271	-54.74442	5.23674	0.33771	0.26324	-0.90369	0.47775	-0.87517	-0.07639	-0.81099	-0.40594	-0.42132	
2993	9.97333	-230.13521	742.77233	1903.85084	133.33150	-55.79625	-55.48971	5.41616	0.31848	0.22463	-0.92093	0.46322	-0.88450	-0.05555	-0.82704	-0.40890	-0.38575	
2994	9.97667	-239.81931	781.49360	1888.81628	130.89072	-57.50555	-56.36425	5.68113	0.29757	0.19184	-0.93523	0.44727	-0.89346	-0.04096	-0.84344	-0.40612	-0.35167	
2995	9.98000	-249.45328	821.26683	1871.49453	128.42154	-59.11993	-57.51086	6.08407	0.27568	0.16301	-0.94733	0.43292	-0.90097	-0.02905	-0.85824	-0.40211	-0.31895	
2996	9.98333	-258.90519	861.24571	1851.27387	126.22784	-60.70189	-58.93845	6.32950	0.25249	0.14329	-0.95693	0.41919	-0.90755	-0.02529	-0.87209	-0.39475	-0.28921	
2997	9.98667	-267.93629	901.38812	1827.93986	124.53652	-62.27249	-60.47181	6.53154	0.22931	0.13392	-0.96410	0.40484	-0.91388	-0.03066	-0.88517	-0.38327	-0.26377	
2998	9.99000	-276.32941	941.26472	1800.94319	123.40643	-64.01116	-62.23422	6.55666	0.20414	0.13761	-0.96922	0.38774	-0.92046	-0.04902	-0.89888	-0.36580	-0.24126	
2999	9.99333	-283.55164	979.89983	1770.37730	122.82061	-65.80488	-63.75318	6.31145	0.18125	0.14713	-0.97237	0.36759	-0.92721	-0.07178	-0.91216	-0.34442	-0.22214	
3000	9.99667	-289.63202	1017.23632	1736.57263	122.36000	-67.70579	-65.74724	5.58055	0.15583	0.16696	-0.97357	0.34588	-0.93244	-0.10455	-0.92525	-0.32045	-0.20305	
3001	10.00000	-295.84628	1054.29188	1699.03626	121.47272	-69.97983	-69.98965	4.83525	0.11715	0.21636	-0.96926	0.32168	-0.93163	-0.16908	-0.93957	-0.29199	-0.17874	
3002	10.00333	-301.71543	1090.99234	1657.89666	119.68116	-72.25952	-76.34460	3.60077	0.07194	0.28582	-0.95558	0.29609	-0.92099	-0.25319	-0.95245	-0.26473	-0.15088	
3003	10.00667	-308.49901	1128.94751	1613.10611	116.19958	-74.50378	-86.71079	2.54652	0.01533	0.39116	-0.92019	0.26673	-0.88855	-0.37327	-0.96365	-0.23973	-0.11796	
3004	10.01000	-313.70383	1167.28910	1565.43550	112.30355	-76.90842	-98.04801	2.17497	-0.03171	0.50194	-0.86432	0.22428	-0.83913	-0.49554	-0.97401	-0.20956	-0.08596	
3005	10.01333	-320.21035	1206.24510	1518.12214	101.80527	-79.46754	-115.98732	3.70669	-0.08009	0.60558	-0.79174	0.16431	-0.77541	-0.60971	-0.98315	-0.17893	-0.03740	
3006	10.01667	-324.69592	1246.81648	1469.19781	88.99450	-79.20560	-138.06226	2.61212	-0.13932	0.71887	-0.68104	0.12517	-0.66945	-0.73224	-0.98231	-0.18726	0.00329	
3007	10.02000	-329.41201	1285.78667	1421.31583	75.32137	-79.02609	-160.43312	2.33260	-0.17937	0.80997	-0.55837	0.06375	-0.55682	-0.82819	-0.98171	-0.18415	0.04824	
3008	10.02333	-333.02613	1323.75093	1374.22485	62.62361	-78.77997	179.50000	2.30137	-0.19457	0.87501	-0.44328	-0.00170	-0.45222	-0.89191	-0.98089	-0.17279	0.08947	
3009	10.02667	-337.65942	1365.20665	1326.70260	46.99342	-78.89149	156.72966	3.08847	-0.17699	0.92867	-0.32595	-0.07612	-0.34310	-0.93621	-0.98126	-0.14089	0.13142	
3010	10.03000	-342.43322	1403.06231	1280.40919	41.70370	-76.57695	142.70233	2.79096	-0.18467	0.96717	-0.17456	-0.14067	-0.20180	-0.96927	-0.97268	-0.15444	0.17331	
3011	10.03333	-347.16949	1442.89929	1233.69344	38.48246	-74.28972	131.80449	3.31400	-0.18049	0.98282	-0.03845	-0.20184	-0.07528	-0.97652	-0.96264	-0.16850	0.21196	
3012	10.03667	-352.67782	1483.54620	1187.30950	39.94275	-70.34808	125.43682	2.97787	-0.19499	0.97523	0.10445	-0.27401	0.04809	-0.96052	-0.94175	-0.21592	0.25784	
3013	10.04000	-357.98597	1521.23246	1142.33138	41.40015	-67.30888	118.27789	2.68339	-0.18275	0.94964	0.25454	-0.33973	0.18195	-0.92276	-0.92260	-0.25511	0.28936	
3014	10.04333	-363.65233	1558.98688	1097.61853	42.68050	-65.24209	111.39892	2.81946	-0.15280	0.90907	0.38761	-0.38992	0.30494	-0.86890	-0.90809	-0.28390	0.30787	
3015	10.04667	-364.60515	1594.08671	1054.57620	40.04524	-63.92085	97.41385	2.43064	-0.05673	0.83370	0.54929	-0.43594	0.47427	-0.76487	-0.89819	-0.28284	0.33654	
3016	10.05000	-371.49495	1633.21197	1010.08931	46.24273	-58.86193	93.90978	3.47992	-0.03526	0.73215	0.68023	-0.51590	0.56962	-0.63983	-0.85592	-0.37349	0.35763	
3017	10.05333	-375.57872	1670.93434	965.77911	48.68619	-57.34221	88.16091	3.85139	0.01732	0.63955	0.76856	-0.53934	0.65322	-0.53142	-0.84191	-0.40531	0.35625	
3018	10.05667	-379.06378	1707.48768	922.16607	51.00072	-55.95823	82.47482	4.04151	0.07331	0.53955	0.83875	-0.55498	0.72084	-0.41520	-0.82863	-0.43505	0.35229	
3019	10.06000	-380.92527	1743.63005	879.22734	54.24312	-54.99166	76.76772	3.44596	0.13132	0.41669	0.89951	-0.55846	0.78079	-0.28016	-0.81907	-0.46556	0.33524	
