FILE_VERSION	2.0.0
NO_OF_FRAMES	16296
NO_OF_CAMERAS	8
NO_OF_MARKERS	6
FREQUENCY	300
DESCRIPTION	--
TIME_STAMP	2026-08-06, 08:59:33.376	5996.27357670
DATA_INCLUDED	3D
MARKER_NAMES	handball_6 - 1	handball_6 - 2	handball_6 - 3	handball_6 - 4	handball_6 - 5	handball_6 - 6
TRAJECTORY_TYPES	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed
Frame	Time	handball_6 - 1 X	handball_6 - 1 Y	handball_6 - 1 Z	handball_6 - 2 X	handball_6 - 2 Y	handball_6 - 2 Z	handball_6 - 3 X	handball_6 - 3 Y	handball_6 - 3 Z	handball_6 - 4 X	handball_6 - 4 Y	handball_6 - 4 Z	handball_6 - 5 X	handball_6 - 5 Y	handball_6 - 5 Z	handball_6 - 6 X	handball_6 - 6 Y	handball_6 - 6 Z	
1669	5.56000	187.788	150.700	1260.317	293.484	319.385	1304.887	142.175	256.526	1339.472	218.880	218.643	1185.385	269.236	194.909	1366.715	315.959	199.452	1255.145
1670	5.56333	188.392	149.859	1261.146	294.557	318.157	1306.448	143.050	255.646	1340.592	219.854	218.007	1186.463	269.806	193.543	1367.842	316.722	197.534	1256.738
1671	5.56667	188.978	149.041	1262.050	295.612	316.776	1308.131	143.879	254.730	1341.708	220.734	217.368	1187.482	270.301	192.290	1369.031	317.382	196.147	1258.198
1672	5.57000	189.543	148.350	1262.819	296.382	315.731	1309.634	144.682	253.797	1342.785	221.598	216.745	1188.723	270.852	190.873	1370.129	318.110	194.890	1259.557
1673	5.57333	190.244	147.570	1263.635	297.292	314.423	1311.173	145.500	252.899	1343.870	222.642	216.152	1189.658	271.400	189.609	1371.161	318.899	193.578	1260.922
1674	5.57667	190.961	146.790	1264.331	298.347	313.041	1312.738	146.328	251.981	1344.968	223.398	215.516	1190.902	272.053	188.149	1372.274	319.944	192.075	1262.232
1675	5.58000	191.617	146.030	1265.156	298.462	311.913	1313.819	147.177	251.071	1346.057	224.420	214.987	1191.932	272.597	186.865	1373.351	320.693	191.032	1263.484
1676	5.58333	192.258	145.232	1265.973	299.008	311.048	1315.252	147.985	250.138	1347.164	225.372	214.330	1192.975	273.050	185.598	1374.451	321.394	189.989	1264.749
1677	5.58667	192.842	144.407	1266.841	299.630	310.076	1316.607	148.785	249.242	1348.278	226.149	213.765	1194.166	273.503	184.286	1375.570	321.846	188.989	1265.903
1678	5.59000	193.468	143.690	1267.619	300.182	309.101	1318.035	149.559	248.303	1349.359	227.236	213.073	1195.161	273.995	183.046	1376.602	322.862	187.623	1267.130
1679	5.59333	194.073	142.921	1268.395	300.993	307.904	1319.359	150.359	247.377	1350.403	227.935	212.471	1196.288	274.543	181.746	1377.622	323.603	186.570	1268.334
1680	5.59667	194.820	142.116	1269.171	301.780	306.752	1320.695	151.131	246.416	1351.450	228.939	211.720	1197.380	275.093	180.578	1378.636	324.397	185.486	1269.463
1681	5.60000	195.499	141.229	1270.022	302.686	305.724	1322.054	151.939	245.518	1352.536	229.782	211.052	1198.326	275.726	179.301	1379.620	324.990	184.459	1270.587
1682	5.60333	196.131	140.440	1270.924	303.391	304.626	1323.340	152.698	244.572	1353.604	230.750	210.304	1199.594	276.290	178.118	1380.688	325.890	183.244	1271.619
1683	5.60667	196.719	139.596	1271.808	305.976	302.451	1325.597	153.471	243.676	1354.663	231.569	209.543	1200.518	276.853	176.842	1381.717	326.691	182.154	1272.804
1684	5.61000	197.397	138.788	1272.670	306.716	301.387	1326.766	154.185	242.749	1355.697	232.361	208.751	1201.396	277.819	175.305	1382.765	327.208	181.179	1273.753
1685	5.61333	198.050	137.945	1273.449	307.685	300.245	1328.022	154.940	241.800	1356.656	233.118	207.937	1202.590	278.426	174.140	1383.747	328.174	179.771	1274.929
1686	5.61667	198.773	137.103	1274.267	308.671	299.036	1329.180	155.781	240.906	1357.635	233.973	207.119	1203.445	279.151	172.934	1384.677	328.880	178.784	1275.892
1687	5.62000	199.498	136.173	1275.170	309.597	297.827	1330.299	156.590	240.011	1358.609	234.739	206.273	1204.442	279.882	171.676	1385.737	329.681	177.689	1276.886
1688	5.62333	200.199	135.309	1276.098	310.479	296.541	1331.520	157.398	239.137	1359.586	235.637	205.446	1205.518	280.424	170.562	1386.677	330.398	176.514	1278.051
1689	5.62667	200.754	134.486	1276.944	311.248	295.554	1332.599	158.129	238.235	1360.536	236.442	204.575	1206.386	281.020	169.410	1387.691	331.115	175.382	1278.974
1690	5.63000	201.445	133.539	1277.756	312.060	294.536	1333.752	158.879	237.323	1361.407	237.461	203.732	1207.280	281.626	168.194	1388.652	331.862	174.358	1280.181
1691	5.63333	202.157	132.736	1278.504	312.940	293.378	1334.868	159.678	236.425	1362.282	238.396	202.856	1208.483	282.222	167.051	1389.574	332.521	173.289	1281.158
1692	5.63667	202.885	131.893	1279.251	313.976	292.040	1336.004	160.469	235.514	1363.113	239.360	202.008	1209.312	282.882	165.799	1390.553	334.581	170.778	1282.171
1693	5.64000	203.650	130.975	1280.033	314.848	290.871	1337.116	161.258	234.642	1363.967	240.185	201.159	1210.023	283.468	164.658	1391.449	335.432	169.561	1283.309
1694	5.64333	204.287	130.124	1280.821	315.657	289.776	1338.312	162.020	233.761	1364.782	241.000	200.275	1211.223	284.032	163.451	1392.429	336.089	168.663	1284.224
1695	5.64667	204.953	129.291	1281.601	316.441	288.729	1339.424	162.759	232.907	1365.626	242.057	199.460	1212.045	284.529	162.270	1393.409	336.852	167.416	1285.381
1696	5.65000	205.619	128.401	1282.295	317.312	287.519	1340.588	163.485	232.013	1366.393	243.128	198.586	1212.874	285.040	161.070	1394.293	337.547	166.309	1286.382
1697	5.65333	206.380	127.521	1282.999	318.265	286.188	1341.763	164.234	231.127	1367.153	244.089	197.755	1213.944	285.617	159.859	1395.234	338.384	165.226	1287.468
1698	5.65667	207.133	126.723	1283.628	319.166	285.017	1342.872	164.981	230.248	1367.870	245.143	196.916	1214.843	286.147	158.585	1396.096	339.240	164.026	1288.540
1699	5.66000	207.871	125.828	1284.302	320.076	283.896	1344.108	165.855	230.116	1368.351	246.178	196.101	1215.632	286.706	157.397	1397.061	340.064	162.793	1289.486
1700	5.66333	208.597	125.023	1284.976	320.901	282.719	1345.254	166.554	229.146	1369.126	247.198	195.255	1216.401	287.138	156.128	1397.959	340.852	161.648	1290.709
1701	5.66667	209.247	124.204	1285.628	321.713	281.421	1346.517	167.188	228.503	1369.843	248.214	194.498	1217.480	287.535	154.959	1398.850	341.496	160.749	1291.618
1702	5.67000	209.944	123.379	1286.215	322.356	281.908	1347.658	167.891	227.685	1370.571	249.285	193.708	1218.285	287.924	153.754	1399.704	342.286	159.468	1292.706
1703	5.67333	210.656	122.594	1286.732	323.213	280.608	1348.869	168.659	226.721	1371.223	250.139	192.957	1218.974	288.277	152.564	1400.590	343.142	158.217	1293.759
1704	5.67667	211.432	121.766	1287.278	323.999	279.456	1350.076	169.441	225.874	1371.896	251.133	192.190	1219.804	288.619	151.383	1401.513	343.873	157.253	1294.581
1705	5.68000	212.185	120.961	1287.814	324.788	278.265	1351.276	170.182	224.957	1372.500	252.127	191.462	1220.755	288.935	150.263	1402.405	344.745	156.027	1295.654
1706	5.68333	212.831	120.200	1288.345	325.770	277.167	1352.228	170.837	224.171	1373.206	253.164	190.729	1221.519	289.297	149.081	1403.196	345.485	154.820	1296.637
1707	5.68667	213.450	119.434	1288.875	326.592	275.688	1353.480	171.450	223.428	1373.909	254.257	190.000	1222.176	290.173	147.604	1403.771	346.059	153.920	1297.440
1708	5.69000	214.081	118.718	1289.347	327.402	274.615	1354.524	172.135	222.561	1374.482	255.108	189.278	1222.988	290.512	146.449	1404.520	346.817	152.815	1298.399
1709	5.69333	214.773	117.887	1289.774	328.264	273.504	1355.470	172.851	221.743	1375.061	256.238	188.508	1223.836	290.932	145.257	1405.246	347.532	151.666	1299.221
1710	5.69667	215.523	117.137	1290.190	329.160	272.194	1356.548	173.583	220.917	1375.597	257.237	187.804	1224.544	291.426	144.052	1405.883	348.398	150.438	1300.096
1711	5.70000	216.207	116.350	1290.658	330.041	270.991	1357.510	174.310	220.147	1376.164	258.274	187.034	1225.147	291.921	142.818	1406.583	349.017	149.442	1300.895
1712	5.70333	216.798	115.626	1291.096	330.760	269.963	1358.435	174.980	219.428	1376.718	259.162	186.314	1225.751	292.339	141.713	1407.235	349.697	148.328	1301.705
1713	5.70667	217.398	114.885	1291.559	331.653	268.741	1359.401	175.560	218.820	1377.302	260.217	185.553	1226.471	292.767	140.521	1407.840	350.412	147.146	1302.451
1714	5.71000	217.963	114.271	1291.919	332.492	267.551	1360.302	176.215	218.112	1377.749	261.182	184.840	1227.140	293.126	139.459	1408.452	350.988	146.227	1303.170
1715	5.71333	218.636	113.567	1292.246	333.392	266.455	1361.093	176.970	217.342	1378.124	262.272	184.054	1227.771	293.430	138.425	1409.029	351.706	145.054	1303.893
1716	5.71667	219.337	112.845	1292.560	334.449	265.178	1361.909	177.760	216.662	1378.535	263.218	183.341	1228.295	293.998	137.251	1409.495	352.566	143.763	1304.643
1717	5.72000	219.932	112.146	1292.898	335.277	264.191	1362.635	178.491	215.998	1378.911	264.102	182.552	1228.750	294.331	136.292	1410.104	353.241	142.738	1305.242
1718	5.72333	220.546	111.486	1293.282	336.218	262.923	1363.431	179.196	215.431	1379.353	264.944	181.790	1229.148	294.940	135.115	1410.540	353.841	141.718	1305.891
1719	5.72667	221.069	110.842	1293.586	337.022	261.944	1364.108	179.772	214.935	1379.807	265.791	181.024	1229.557	295.253	134.163	1411.080	354.513	140.551	1306.531
1720	5.73000	221.639	110.083	1293.886	337.859	260.822	1364.690	180.443	214.258	1380.102	266.771	180.197	1230.117	295.699	133.108	1411.454	355.106	139.462	1307.145
1721	5.73333	222.304	109.363	1294.171	338.786	259.717	1365.296	181.197	213.660	1380.481	267.699	179.401	1230.631	296.094	132.139	1411.944	355.719	138.502	1307.613
1722	5.73667	222.943	108.671	1294.428	339.704	258.576	1365.822	181.932	212.891	1380.676	268.662	178.575	1231.070	296.686	131.031	1412.360	356.481	137.287	1308.118
1723	5.74000	223.554	107.950	1294.708	340.694	257.395	1366.435	182.669	212.355	1381.102	269.536	177.797	1231.529	297.182	130.012	1412.710	357.274	135.999	1308.678
1724	5.74333	224.108	107.169	1295.018	341.491	256.344	1366.954	183.301	211.732	1381.419	270.456	176.962	1232.004	297.674	129.060	1413.147	357.766	135.159	1309.112
1725	5.74667	224.656	106.484	1295.346	342.378	255.259	1367.527	183.931	211.097	1381.733	271.280	176.175	1232.365	298.238	127.987	1413.517	358.307	134.092	1309.582
1726	5.75000	225.192	105.842	1295.576	343.207	254.044	1368.013	184.926	209.297	1381.658	272.085	175.326	1232.738	298.683	127.056	1413.933	359.024	132.937	1310.028
1727	5.75333	225.881	105.139	1295.786	344.222	252.653	1368.508	185.902	208.314	1381.864	272.811	174.525	1233.028	299.299	126.018	1414.298	359.774	131.824	1310.485
1728	5.75667	226.586	104.390	1295.996	345.545	250.825	1369.205	186.737	207.285	1381.553	273.793	173.722	1233.351	299.844	125.017	1414.555	360.417	130.811	1310.886
1729	5.76000	227.235	103.672	1296.249	346.436	249.850	1369.591	187.562	206.586	1381.863	274.767	172.891	1233.667	300.435	124.066	1414.922	361.294	129.546	1311.343
1730	5.76333	227.827	103.081	1296.432	347.281	248.825	1370.109	188.373	205.860	1382.086	275.662	172.143	1234.004	300.614	123.210	1415.298	361.872	128.544	1311.684
1731	5.76667	228.414	102.360	1296.669	348.236	247.583	1370.644	189.100	205.208	1382.343	276.732	171.293	1234.275	301.404	122.119	1415.525	362.395	127.736	1312.018
1732	5.77000	229.011	101.643	1296.841	349.062	246.523	1371.051	189.869	204.515	1382.537	277.572	170.539	1234.546	301.622	121.316	1415.891	363.175	126.520	1312.471
1733	5.77333	229.739	100.963	1296.966	350.119	245.263	1371.454	190.643	203.830	1382.731	278.515	169.728	1234.822	302.000	120.458	1416.178	363.904	125.381	1312.808
1734	5.77667	230.387	100.314	1297.058	350.998	244.321	1371.773	191.444	203.193	1382.896	279.417	168.941	1235.046	302.495	119.575	1416.466	364.585	124.429	1313.100
1735	5.78000	231.064	99.592	1297.207	351.924	243.336	1372.074	192.232	202.559	1383.119	280.195	168.114	1235.265	302.991	118.679	1416.756	365.348	123.326	1313.431
1736	5.78333	231.649	98.862	1297.365	352.837	242.218	1372.459	193.016	201.890	1383.160	281.102	167.285	1235.488	303.394	117.849	1417.070	366.008	122.276	1313.744
1737	5.78667	232.296	98.152	1297.556	353.624	241.235	1372.734	193.788	201.282	1383.303	281.942	166.496	1235.713	303.800	116.989	1417.299	366.570	121.295	1314.002
1738	5.79000	232.861	97.522	1297.624	354.540	240.112	1373.025	194.548	200.707	1383.389	282.952	165.614	1235.912	304.253	116.061	1417.583	367.244	120.339	1314.271
1739	5.79333	233.562	96.754	1297.722	355.489	239.161	1373.234	195.371	200.117	1383.492	283.815	164.812	1236.117	304.776	115.262	1417.784	368.066	119.167	1314.539
1740	5.79667	234.292	96.059	1297.790	356.502	238.164	1373.394	196.203	199.555	1383.553	284.848	163.914	1236.345	305.355	114.377	1417.990	368.797	118.059	1314.758
1741	5.80000	235.028	95.320	1297.889	357.434	237.156	1373.614	197.053	198.964	1383.603	285.768	163.009	1236.480	305.898	113.540	1418.186	369.569	116.989	1315.018
1742	5.80333	235.625	94.656	1298.057	358.347	236.200	1373.797	197.872	198.426	1383.662	286.510	162.133	1236.643	306.480	112.747	1418.387	370.205	116.063	1315.191
1743	5.80667	236.317	93.848	1298.247	359.338	235.191	1373.958	198.727	197.841	1383.670	287.361	161.125	1236.765	307.098	111.925	1418.550	370.880	114.947	1315.409
1744	5.81000	236.968	93.176	1298.343	360.334	235.109	1374.490	199.563	197.292	1383.680	288.405	160.217	1236.904	307.011	111.348	1419.183	371.627	113.971	1315.881
1745	5.81333	237.698	92.452	1298.438	361.359	234.159	1374.530	200.449	196.774	1383.665	289.420	159.257	1237.003	307.688	110.562	1419.324	372.250	113.108	1316.048
1746	5.81667	238.497	91.708	1298.557	362.531	232.969	1374.608	201.329	196.215	1383.634	290.422	158.303	1237.022	308.277	109.782	1419.573	372.947	112.135	1316.186
1747	5.82000	239.217	90.919	1298.680	362.978	232.423	1373.930	202.267	195.692	1383.584	291.389	157.300	1237.156	308.985	108.974	1419.705	373.686	111.099	1316.372
1748	5.82333	239.874	90.231	1298.829	363.770	231.670	1373.818	203.148	195.117	1383.513	292.162	156.297	1237.155	309.659	108.216	1419.859	374.420	110.086	1316.533
1749	5.82667	240.565	89.489	1298.997	364.721	230.599	1373.815	204.055	194.568	1383.406	293.028	155.278	1237.231	310.319	107.512	1420.018	375.018	109.245	1316.695
1750	5.83000	241.232	88.734	1299.151	365.615	229.769	1373.706	204.949	194.008	1383.293	294.019	154.326	1237.293	310.982	106.823	1420.169	375.581	108.342	1316.839
1751	5.83333	241.987	87.989	1299.277	366.551	228.931	1373.571	205.887	193.473	1383.216	295.012	153.341	1237.354	311.697	106.105	1420.337	376.298	107.373	1316.973
1752	5.83667	242.784	87.250	1299.396	367.648	227.882	1373.535	206.843	192.923	1383.149	298.300	151.239	1237.751	312.405	105.410	1420.476	377.178	106.272	1317.190
1753	5.84000	243.538	86.560	1299.515	368.638	227.027	1373.446	207.780	192.380	1383.073	299.908	149.894	1238.000	313.104	104.762	1420.675	377.782	105.487	1317.287
1754	5.84333	244.208	85.829	1299.676	369.496	226.221	1373.359	208.711	191.892	1383.035	301.347	148.549	1238.225	313.772	104.082	1420.774	378.378	104.525	1317.409
1755	5.84667	244.760	85.133	1299.863	370.326	225.353	1373.064	209.657	191.377	1382.977	302.414	147.507	1238.273	314.519	103.441	1420.882	379.051	103.454	1317.482
1756	5.85000	245.341	84.441	1300.041	371.307	224.545	1372.758	210.595	190.904	1382.898	303.305	146.501	1238.240	315.488	102.913	1420.680	379.733	102.447	1317.481
1757	5.85333	245.974	83.733	1300.220	372.417	223.575	1372.439	211.545	190.432	1382.850	303.875	145.503	1238.169	316.298	102.410	1420.736	380.843	100.914	1317.503
1758	5.85667	246.527	83.025	1300.302	373.497	222.597	1371.969	212.353	190.171	1382.538	304.773	144.106	1238.137	317.066	101.861	1420.718	381.469	99.723	1317.580
1759	5.86000	247.124	82.222	1300.532	374.565	221.679	1371.614	213.315	189.795	1382.421	305.506	143.018	1238.038	317.819	101.296	1420.760	382.035	98.714	1317.617
1760	5.86333	247.661	81.496	1300.788	375.578	220.835	1371.214	214.258	189.320	1382.158	306.111	141.842	1237.862	318.547	100.745	1420.874	382.481	97.854	1317.614
1761	5.86667	248.164	80.775	1301.033	376.540	219.945	1370.879	215.219	188.943	1382.046	306.795	140.644	1237.864	319.214	100.137	1420.978	383.057	96.787	1317.667
1762	5.87000	248.653	80.067	1301.187	377.566	218.979	1370.577	216.128	188.585	1381.894	307.413	139.699	1237.857	319.871	99.636	1421.118	383.597	95.740	1317.808
1763	5.87333	249.215	79.425	1301.319	378.602	218.040	1370.382	217.097	188.208	1381.808	308.128	138.737	1237.816	320.450	99.048	1421.200	384.104	94.858	1317.849
1764	5.87667	249.864	78.741	1301.463	379.654	217.071	1370.288	218.040	187.805	1381.712	308.788	137.743	1237.893	320.992	98.426	1421.374	384.768	93.749	1318.036
1765	5.88000	250.426	78.159	1301.541	380.638	216.136	1370.303	218.949	187.437	1381.668	309.669	136.723	1237.962	321.491	97.738	1421.589	385.376	92.663	1318.342
1766	5.88333	251.000	77.530	1301.691	381.542	215.177	1370.457	219.812	187.052	1381.593	310.410	135.909	1238.015	321.770	97.341	1421.707	384.052	96.802	1316.755
1767	5.88667	251.479	77.033	1301.707	382.381	214.302	1370.689	220.442	186.723	1381.276	311.147	135.269	1238.127	322.129	96.633	1421.969	384.719	95.357	1317.340
1768	5.89000	252.079	76.514	1301.797	383.227	213.400	1370.971	221.224	186.349	1381.213	312.026	134.561	1238.295	322.423	95.991	1422.267	385.333	94.267	1317.856
1769	5.89333	252.706	76.026	1301.786	384.070	212.544	1371.334	221.970	185.972	1381.175	312.987	133.928	1238.436	322.705	95.363	1422.591	385.914	93.339	1318.308
1770	5.89667	253.314	75.611	1301.762	384.889	211.704	1371.729	222.707	185.586	1381.136	314.037	133.283	1238.649	323.004	94.648	1422.824	386.584	92.274	1318.835
1771	5.90000	254.027	75.185	1301.840	385.709	210.916	1372.171	223.422	185.236	1381.162	314.963	132.786	1238.838	323.303	94.016	1423.038	387.257	91.322	1319.357
1772	5.90333	254.537	74.790	1301.803	386.431	210.176	1372.636	224.139	184.898	1381.167	315.900	132.278	1239.047	323.602	93.394	1423.261	387.867	90.341	1319.930
1773	5.90667	255.035	74.427	1301.786	387.144	209.472	1373.082	224.793	184.543	1381.123	316.786	131.764	1239.263	324.178	92.876	1423.124	388.389	89.528	1320.430
1774	5.91000	255.639	74.047	1301.839	387.835	208.819	1373.481	225.464	184.203	1381.079	317.620	131.341	1239.424	324.513	92.311	1423.345	388.978	88.781	1320.938
1775	5.91333	256.275	73.710	1301.863	388.533	208.187	1373.821	226.105	183.908	1381.045	318.596	130.786	1239.628	324.860	91.840	1423.542	389.577	88.043	1321.335
1776	5.91667	256.830	73.363	1301.859	389.301	207.617	1374.120	226.744	183.595	1381.055	319.448	130.358	1239.780	325.286	91.356	1423.722	390.156	87.426	1321.673
1777	5.92000	257.464	72.996	1301.921	389.991	207.102	1374.381	227.425	183.309	1381.039	320.233	129.952	1239.909	325.755	90.951	1423.940	390.742	86.859	1321.958
1778	5.92333	257.962	72.705	1302.022	390.660	206.622	1374.566	228.048	183.030	1381.073	320.987	129.495	1240.082	326.239	90.556	1424.080	391.280	86.323	1322.238
1779	5.92667	258.405	72.436	1302.087	391.294	206.190	1374.729	228.684	182.776	1381.122	321.555	129.134	1240.168	326.710	90.224	1424.160	391.765	85.807	1322.456
1780	5.93000	258.866	72.101	1302.258	391.940	205.836	1374.771	229.298	182.543	1381.133	322.109	128.779	1240.258	327.343	89.917	1424.288	392.287	85.379	1322.599
1781	5.93333	259.459	71.810	1302.388	392.601	205.474	1374.776	229.912	182.297	1381.171	322.685	128.358	1240.348	327.950	89.676	1424.375	392.837	84.951	1322.722
1782	5.93667	259.936	71.484	1302.519	393.363	205.205	1374.686	230.517	182.102	1381.237	323.272	127.912	1240.421	328.625	89.454	1424.481	393.392	84.602	1322.757
1783	5.94000	260.555	71.135	1302.704	394.046	204.964	1374.623	231.140	181.865	1381.333	323.712	127.592	1240.480	329.354	89.243	1424.514	393.917	84.259	1322.784
1784	5.94333	260.921	70.883	1302.905	394.713	204.764	1374.558	231.762	181.685	1381.535	324.064	127.238	1240.554	330.113	89.059	1424.580	394.400	83.978	1322.788
1785	5.94667	261.403	70.600	1303.202	395.379	204.635	1374.437	232.349	181.492	1381.663	324.345	126.965	1240.594	330.854	88.901	1424.676	394.869	83.729	1322.742
1786	5.95000	261.878	70.302	1303.458	396.029	204.496	1374.337	232.913	181.292	1381.808	324.643	126.669	1240.584	331.671	88.714	1424.683	395.379	83.599	1322.650
1787	5.95333	262.415	70.092	1303.604	396.661	204.391	1374.212	233.513	181.080	1381.969	324.941	126.438	1240.611	332.407	88.577	1424.720	395.875	83.397	1322.493
1788	5.95667	262.986	69.842	1303.789	397.418	204.369	1374.142	234.129	180.881	1382.193	325.326	126.224	1240.637	333.260	88.403	1424.735	396.471	83.343	1322.356
