FILE_VERSION	2.0.0
NO_OF_FRAMES	16296
NO_OF_CAMERAS	8
NO_OF_MARKERS	6
FREQUENCY	300
DESCRIPTION	--
TIME_STAMP	2026-08-06, 08:59:33.376	5996.27357670
DATA_INCLUDED	3D
MARKER_NAMES	handball_6 - 1	handball_6 - 2	handball_6 - 3	handball_6 - 4	handball_6 - 5	handball_6 - 6
TRAJECTORY_TYPES	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed
Frame	Time	handball_6 - 1 Y	handball_6 - 1 X	handball_6 - 1 Z	handball_6 - 2 Y	handball_6 - 2 X	handball_6 - 2 Z	handball_6 - 3 Y	handball_6 - 3 X	handball_6 - 3 Z	handball_6 - 4 Y	handball_6 - 4 X	handball_6 - 4 Z	handball_6 - 5 Y	handball_6 - 5 X	handball_6 - 5 Z	handball_6 - 6 Y	handball_6 - 6 X	handball_6 - 6 Z	
10260	34.19667	-53.574	-584.595	1783.879	-230.363	-498.97	1831.309	-124.51	-602.475	1902.834	-140.085	-597.28	1726.469	-93.298	-471.392	1855.701	-129.192	-477.835	1747.195
10261	34.20000	-53.91	-583.853	1784.670	-230.7	-497.865	1831.798	-124.945	-601.371	1903.578	-140.467	-596.555	1727.295	-93.637	-470.47	1856.238	-129.445	-477.083	1747.721
10262	34.20333	-54.253	-583.06	1785.457	-230.948	-496.807	1832.247	-125.397	-600.296	1904.400	-140.686	-595.759	1728.102	-93.97	-469.546	1856.763	-129.727	-476.357	1748.267
10263	34.20667	-54.638	-582.304	1786.255	-231.244	-495.879	1832.664	-125.858	-599.3	1905.109	-141.004	-595.063	1728.785	-94.28	-468.642	1857.303	-129.969	-475.566	1748.806
10264	34.21000	-54.936	-581.491	1786.921	-231.625	-495.024	1833.155	-126.265	-598.287	1905.755	-141.347	-594.287	1729.472	-94.567	-467.668	1857.926	-130.234	-474.82	1749.335
10265	34.21333	-55.265	-580.637	1787.631	-231.988	-494.092	1833.672	-126.729	-597.349	1906.426	-141.592	-593.532	1730.104	-94.948	-466.806	1858.436	-130.478	-474.028	1749.877
10266	34.21667	-55.526	-579.865	1788.306	-232.296	-493.167	1834.116	-127.16	-596.364	1907.015	-141.888	-592.715	1730.749	-95.367	-465.952	1858.932	-130.747	-473.239	1750.347
10267	34.22000	-55.855	-578.982	1788.939	-232.674	-492.283	1834.526	-127.584	-595.421	1907.538	-142.072	-591.887	1731.235	-95.613	-464.941	1859.458	-131.003	-472.426	1750.857
10268	34.22333	-56.095	-578.158	1789.566	-232.984	-491.489	1834.882	-127.982	-594.527	1908.025	-142.243	-591.105	1731.754	-96.041	-464.1	1859.948	-131.256	-471.618	1751.328
10269	34.22667	-56.335	-577.267	1790.138	-233.353	-490.698	1835.214	-128.377	-593.689	1908.431	-142.376	-590.28	1732.265	-96.418	-463.253	1860.507	-131.527	-470.789	1751.801
10270	34.23000	-56.585	-576.421	1790.616	-233.606	-490.008	1835.526	-128.801	-592.919	1908.938	-142.536	-589.453	1732.790	-96.767	-462.405	1861.036	-131.744	-469.985	1752.245
10271	34.23333	-56.735	-575.541	1791.129	-234.009	-489.29	1835.854	-129.079	-592.13	1909.352	-142.59	-588.606	1733.071	-97.128	-461.579	1861.509	-132.017	-469.172	1752.672
10272	34.23667	-56.953	-574.698	1791.536	-234.366	-488.588	1836.163	-129.443	-591.396	1909.692	-142.77	-587.802	1733.434	-97.575	-460.829	1861.900	-132.253	-468.337	1753.057
10273	34.24000	-57.204	-573.838	1791.964	-234.645	-487.903	1836.380	-129.75	-590.667	1909.962	-142.829	-586.989	1733.618	-97.978	-460.058	1862.295	-132.511	-467.568	1753.425
10274	34.24333	-57.34	-573.013	1792.305	-234.969	-487.324	1836.484	-130.081	-590.018	1910.150	-142.896	-586.182	1733.824	-98.361	-459.312	1862.679	-132.771	-466.741	1753.757
10275	34.24667	-57.508	-572.159	1792.511	-235.337	-486.806	1836.471	-130.381	-589.407	1910.277	-142.93	-585.36	1733.981	-98.759	-458.609	1863.008	-133.006	-465.973	1754.044
10276	34.25000	-57.683	-571.319	1792.754	-235.662	-486.277	1836.579	-130.664	-588.903	1910.380	-143.056	-584.629	1734.013	-99.205	-457.989	1863.305	-133.244	-465.198	1754.311
10277	34.25333	-57.811	-570.544	1792.843	-235.947	-485.753	1836.647	-130.866	-588.456	1910.528	-143.111	-583.782	1734.040	-99.537	-457.31	1863.584	-133.504	-464.438	1754.520
10278	34.25667	-58.025	-569.755	1792.851	-236.267	-485.252	1836.685	-131.164	-587.947	1910.450	-143.199	-582.973	1733.934	-99.941	-456.761	1863.821	-133.735	-463.635	1754.700
10279	34.26000	-58.233	-569.002	1792.776	-236.616	-484.757	1836.635	-131.431	-587.509	1910.236	-143.289	-582.176	1733.755	-100.268	-456.166	1864.008	-134.013	-462.881	1754.844
10280	34.26333	-58.385	-568.269	1792.672	-236.969	-484.272	1836.448	-131.722	-587.125	1909.919	-143.482	-581.359	1733.449	-100.66	-455.675	1864.095	-134.319	-462.086	1754.897
10281	34.26667	-58.606	-567.558	1792.426	-237.285	-483.88	1836.340	-132.012	-586.836	1909.585	-143.684	-580.552	1733.208	-101.023	-455.204	1864.126	-134.599	-461.322	1754.930
10282	34.27000	-58.916	-566.912	1792.087	-237.562	-483.452	1836.170	-132.35	-586.63	1909.214	-143.842	-579.763	1732.688	-101.343	-454.807	1864.142	-134.865	-460.601	1754.911
10283	34.27333	-59.172	-566.292	1791.647	-237.876	-483.002	1836.030	-132.661	-586.408	1908.721	-144.161	-578.881	1732.212	-101.677	-454.41	1864.006	-135.16	-459.827	1754.842
10284	34.27667	-59.531	-565.753	1791.151	-238.211	-482.487	1835.870	-133.062	-586.189	1908.043	-144.48	-578.107	1731.619	-101.993	-454.129	1863.915	-135.463	-459.115	1754.738
10285	34.28000	-59.947	-565.185	1790.498	-238.538	-482.032	1835.618	-133.46	-586.098	1907.353	-144.91	-577.243	1731.038	-102.284	-453.844	1863.750	-135.782	-458.374	1754.574
10286	34.28333	-60.343	-564.711	1789.778	-238.858	-481.503	1835.295	-133.75	-586.002	1906.603	-145.369	-576.439	1730.224	-102.521	-453.604	1863.545	-136.128	-457.65	1754.367
10287	34.28667	-60.799	-564.247	1788.993	-239.135	-481.045	1835.020	-134.18	-586.017	1905.774	-145.921	-575.639	1729.478	-102.737	-453.388	1863.297	-136.534	-456.931	1754.114
10288	34.29000	-61.393	-563.861	1788.020	-239.426	-480.544	1834.680	-134.537	-586.034	1904.886	-146.499	-574.801	1728.659	-102.945	-453.268	1862.988	-136.928	-456.275	1753.827
10289	34.29333	-61.901	-563.519	1787.113	-239.698	-480.036	1834.518	-134.952	-586.055	1903.937	-147.255	-574.013	1727.721	-103.109	-453.192	1862.559	-137.297	-455.579	1753.548
10290	34.29667	-62.532	-563.176	1785.976	-240.023	-479.432	1834.280	-135.362	-586.097	1903.020	-148.007	-573.14	1726.880	-103.265	-453.082	1862.083	-137.718	-454.901	1753.182
10291	34.30000	-63.156	-562.882	1784.893	-240.31	-478.864	1834.110	-135.748	-586.105	1901.797	-148.824	-572.25	1725.837	-103.389	-453.023	1861.661	-138.152	-454.199	1752.837
10292	34.30333	-63.813	-562.527	1783.661	-240.537	-478.31	1833.833	-136.051	-586.189	1900.860	-149.689	-571.435	1724.889	-103.491	-452.964	1861.176	-138.628	-453.51	1752.428
10293	34.30667	-64.507	-562.279	1782.462	-240.781	-477.73	1833.477	-136.458	-586.259	1899.641	-150.576	-570.633	1723.878	-103.625	-452.975	1860.500	-139.109	-452.88	1752.021
10294	34.31000	-65.222	-561.981	1781.216	-241.062	-477.168	1833.302	-136.815	-586.364	1898.638	-151.602	-569.855	1722.754	-103.66	-452.899	1859.932	-139.555	-452.219	1751.615
10295	34.31333	-65.987	-561.729	1779.881	-241.325	-476.523	1833.101	-137.156	-586.374	1897.526	-152.563	-568.99	1721.863	-103.74	-452.878	1859.341	-140.071	-451.57	1751.178
10296	34.31667	-66.697	-561.415	1778.596	-241.573	-475.879	1833.023	-137.548	-586.376	1896.459	-153.606	-568.15	1720.885	-103.723	-452.82	1858.655	-140.603	-450.93	1750.705
10297	34.32000	-67.499	-561.162	1777.325	-241.806	-475.221	1832.960	-137.857	-586.311	1895.357	-154.656	-567.302	1719.920	-103.762	-452.723	1858.045	-141.094	-450.279	1750.278
10298	34.32333	-68.277	-560.868	1776.067	-242.036	-474.615	1832.870	-138.123	-586.31	1894.384	-155.734	-566.515	1719.029	-103.839	-452.713	1857.396	-141.65	-449.666	1749.847
10299	34.32667	-69.081	-560.608	1774.856	-242.329	-473.962	1832.670	-138.544	-586.242	1893.317	-156.863	-565.748	1718.042	-103.837	-452.58	1856.702	-142.179	-449.022	1749.433
10300	34.33000	-69.857	-560.288	1773.644	-242.525	-473.32	1832.621	-138.799	-586.143	1892.395	-157.909	-564.989	1717.393	-103.916	-452.516	1856.044	-142.748	-448.412	1749.024
10301	34.33333	-70.703	-560.048	1772.556	-242.716	-472.585	1832.617	-139.177	-585.984	1891.411	-159.047	-564.244	1716.536	-103.974	-452.421	1855.464	-143.274	-447.815	1748.647
10302	34.33667	-71.484	-559.745	1771.516	-242.931	-471.832	1832.576	-139.545	-585.795	1890.702	-160.114	-563.451	1715.916	-103.974	-452.204	1854.888	-143.796	-447.206	1748.293
10303	34.34000	-72.333	-559.491	1770.544	-243.164	-471.001	1832.482	-139.954	-585.537	1889.943	-161.156	-562.662	1715.282	-104.08	-452.01	1854.320	-144.328	-446.609	1747.954
10304	34.34333	-73.09	-559.113	1769.716	-243.421	-470.283	1832.520	-140.316	-585.261	1889.298	-162.205	-561.955	1714.762	-104.13	-451.774	1853.853	-145.062	-446.164	1747.556
10305	34.34667	-73.91	-558.843	1768.906	-243.617	-469.528	1832.575	-140.807	-585.024	1888.791	-163.191	-561.289	1714.348	-104.253	-451.546	1853.433	-145.761	-445.723	1747.255
10306	34.35000	-74.676	-558.511	1768.285	-243.866	-468.794	1832.706	-141.163	-584.669	1888.314	-164.17	-560.627	1713.983	-104.349	-451.2	1852.935	-146.567	-445.379	1746.939
10307	34.35333	-75.409	-558.182	1767.679	-244.079	-468.032	1832.889	-141.599	-584.232	1887.913	-165.098	-559.957	1713.713	-104.433	-450.857	1852.638	-147.165	-444.924	1746.756
10308	34.35667	-76.124	-557.83	1767.281	-244.395	-467.196	1833.077	-142.058	-583.749	1887.689	-166.021	-559.26	1713.564	-104.58	-450.504	1852.388	-148.06	-444.673	1746.507
10309	34.36000	-76.848	-557.429	1766.927	-244.669	-466.35	1833.262	-142.438	-583.22	1887.555	-166.877	-558.621	1713.510	-104.649	-450.01	1852.238	-148.567	-444.131	1746.452
10310	34.36333	-77.466	-557.018	1766.731	-244.875	-465.513	1833.449	-142.815	-582.664	1887.542	-167.649	-557.998	1713.567	-104.832	-449.558	1852.085	-149.094	-443.677	1746.422
10311	34.36667	-78.159	-556.613	1766.618	-245.109	-464.737	1833.695	-143.22	-582.046	1887.588	-168.419	-557.424	1713.678	-105.053	-449.13	1851.943	-149.729	-443.305	1746.457
10312	34.37000	-78.729	-556.165	1766.597	-245.369	-463.908	1834.021	-143.64	-581.469	1887.800	-169.134	-556.842	1713.878	-105.197	-448.546	1851.916	-150.208	-442.843	1746.555
10313	34.37333	-79.258	-555.689	1766.754	-245.529	-463.008	1834.402	-143.955	-580.736	1888.063	-169.789	-556.251	1714.222	-105.406	-447.988	1851.983	-150.539	-442.269	1746.751
10314	34.37667	-79.75	-555.191	1767.061	-245.786	-462.106	1834.869	-144.224	-579.929	1888.441	-170.406	-555.66	1714.555	-105.543	-447.281	1852.129	-150.99	-441.789	1746.960
10315	34.38000	-80.214	-554.64	1767.370	-246.012	-461.224	1835.276	-144.651	-579.09	1888.973	-170.925	-555.098	1715.137	-105.695	-446.521	1852.400	-151.356	-441.199	1747.302
10316	34.38333	-80.625	-554.062	1767.876	-246.296	-460.42	1835.731	-144.854	-578.179	1889.585	-171.343	-554.547	1715.675	-105.883	-445.782	1852.688	-151.575	-440.582	1747.631
10317	34.38667	-80.905	-553.47	1768.544	-246.501	-459.559	1836.285	-145.139	-577.279	1890.356	-171.705	-554.033	1716.387	-106.065	-444.915	1853.108	-151.843	-439.918	1748.140
10318	34.39000	-81.17	-552.828	1769.304	-246.664	-458.717	1836.903	-145.384	-576.279	1891.095	-171.968	-553.5	1717.216	-106.243	-444.064	1853.567	-152.046	-439.405	1748.560
10319	34.39333	-81.387	-552.2	1770.205	-246.816	-457.789	1837.516	-145.625	-575.208	1892.123	-172.132	-552.993	1718.162	-106.453	-443.186	1854.122	-152.215	-438.78	1749.136
10320	34.39667	-81.505	-551.515	1771.239	-246.982	-456.791	1838.124	-145.851	-574.077	1893.185	-172.331	-552.482	1719.105	-106.535	-442.105	1854.764	-152.28	-438.153	1749.701
10321	34.40000	-81.588	-550.799	1772.414	-247.161	-455.874	1838.724	-145.947	-572.872	1894.297	-172.32	-551.984	1720.112	-106.786	-441.158	1855.416	-152.445	-437.605	1750.378
10322	34.40333	-81.611	-550.031	1773.664	-247.3	-454.97	1839.326	-146.081	-571.716	1895.656	-172.272	-551.551	1721.336	-106.884	-440.06	1856.267	-152.502	-436.98	1751.074
10323	34.40667	-81.519	-549.259	1774.993	-247.359	-454.115	1839.963	-146.218	-570.47	1896.976	-172.077	-551.079	1722.623	-107.057	-438.954	1857.057	-152.463	-436.364	1751.856
10324	34.41000	-81.353	-548.439	1776.446	-247.381	-453.224	1840.755	-146.216	-569.189	1898.450	-171.828	-550.645	1723.921	-107.143	-437.796	1857.906	-152.402	-435.729	1752.669
10325	34.41333	-81.098	-547.6	1777.983	-247.467	-452.329	1841.584	-146.144	-567.846	1899.930	-171.492	-550.185	1725.293	-107.21	-436.587	1858.954	-152.377	-435.149	1753.525
10326	34.41667	-80.782	-546.676	1779.645	-247.546	-451.445	1842.384	-146.068	-566.435	1901.424	-171.081	-549.686	1726.677	-107.334	-435.355	1859.952	-152.255	-434.55	1754.427
10327	34.42000	-80.395	-545.698	1781.313	-247.528	-450.56	1843.112	-145.861	-564.999	1903.160	-170.54	-549.165	1728.249	-107.447	-434.09	1860.973	-152.058	-433.775	1755.394
10328	34.42333	-79.949	-544.693	1783.104	-247.416	-449.632	1843.856	-145.743	-563.558	1904.744	-169.909	-548.699	1729.732	-107.461	-432.719	1862.160	-151.952	-433.219	1756.403
10329	34.42667	-79.375	-543.624	1784.975	-247.39	-448.902	1844.730	-145.478	-562.057	1906.491	-169.127	-548.234	1731.389	-107.479	-431.323	1863.295	-151.412	-432.28	1757.499
10330	34.43000	-78.739	-542.538	1786.953	-247.347	-448.168	1845.645	-145.277	-560.638	1908.283	-168.332	-547.767	1732.955	-107.444	-429.881	1864.509	-151.162	-431.675	1758.599
10331	34.43333	-78.05	-541.406	1788.868	-247.142	-447.31	1846.458	-144.956	-559.061	1910.179	-167.375	-547.193	1734.711	-107.528	-428.545	1865.792	-150.645	-430.833	1759.776
10332	34.43667	-77.295	-540.242	1790.880	-247.008	-446.48	1847.279	-144.582	-557.498	1911.900	-166.384	-546.663	1736.405	-107.548	-427.117	1867.078	-150.014	-429.94	1761.003
10333	34.44000	-76.488	-539.023	1792.953	-246.86	-445.75	1848.172	-144.202	-555.952	1913.778	-165.308	-546.07	1738.079	-107.518	-425.623	1868.460	-149.81	-429.313	1762.113
10334	34.44333	-75.623	-537.751	1795.081	-246.67	-445.043	1849.009	-143.771	-554.368	1915.637	-164.106	-545.483	1739.888	-107.448	-424.062	1869.816	-148.846	-428.227	1763.511
10335	34.44667	-74.731	-536.454	1797.220	-246.376	-444.309	1849.917	-143.329	-552.857	1917.570	-162.856	-544.932	1741.654	-107.422	-422.568	1871.223	-148.174	-427.402	1764.790
10336	34.45000	-73.69	-535.133	1799.395	-246.094	-443.674	1850.778	-142.752	-551.258	1919.459	-161.606	-544.417	1743.487	-107.404	-421.125	1872.662	-147.407	-426.472	1766.182
10337	34.45333	-72.609	-533.781	1801.620	-245.817	-443.063	1851.702	-142.219	-549.708	1921.432	-160.172	-543.782	1745.348	-107.246	-419.529	1874.141	-145.979	-425.155	1767.782
10338	34.45667	-71.464	-532.393	1803.889	-245.421	-442.386	1852.728	-141.597	-548.11	1923.338	-158.671	-543.13	1747.208	-107.133	-417.985	1875.674	-145.353	-424.381	1769.104
10339	34.46000	-70.3	-530.916	1806.144	-245.019	-441.72	1853.531	-140.938	-546.504	1925.351	-157.154	-542.479	1749.048	-107.018	-416.41	1877.116	-144.592	-423.47	1770.577
10340	34.46333	-69.058	-529.473	1808.381	-244.629	-441.246	1854.352	-140.165	-544.905	1927.232	-155.467	-541.83	1750.931	-106.85	-414.817	1878.728	-143.83	-422.736	1771.867
10341	34.46667	-67.764	-527.95	1810.716	-244.1	-440.747	1855.364	-139.413	-543.361	1929.161	-153.744	-541.259	1752.847	-106.759	-413.328	1880.144	-143.083	-421.931	1773.269
10342	34.47000	-66.363	-526.434	1813.030	-243.6	-440.305	1856.253	-138.591	-541.768	1931.209	-151.908	-540.566	1754.872	-106.532	-411.734	1881.731	-142.273	-421.184	1774.664
10343	34.47333	-64.989	-524.884	1815.425	-243.048	-439.842	1857.165	-137.708	-540.147	1933.196	-150.066	-539.961	1756.834	-106.345	-410.172	1883.284	-141.414	-420.415	1776.093
10344	34.47667	-63.531	-523.306	1817.803	-242.444	-439.449	1858.159	-136.827	-538.555	1935.202	-148.128	-539.313	1758.786	-106.126	-408.598	1884.813	-140.472	-419.647	1777.517
10345	34.48000	-62.031	-521.741	1820.165	-241.816	-439.027	1859.089	-135.915	-536.962	1937.210	-146.151	-538.639	1760.748	-105.868	-407.016	1886.419	-139.543	-418.874	1778.954
10346	34.48333	-60.519	-520.094	1822.512	-241.155	-438.697	1859.896	-134.929	-535.349	1939.197	-144.108	-538.061	1762.746	-105.591	-405.416	1887.831	-138.583	-418.137	1780.354
10347	34.48667	-58.993	-518.49	1824.910	-240.378	-438.38	1860.812	-133.889	-533.777	1941.250	-142.078	-537.435	1764.784	-105.311	-403.886	1889.436	-137.617	-417.387	1781.764
10348	34.49000	-57.381	-516.889	1827.278	-239.639	-438.129	1861.870	-132.841	-532.188	1943.254	-140.036	-536.925	1766.726	-104.931	-402.274	1890.841	-136.587	-416.67	1783.185
10349	34.49333	-55.825	-515.218	1829.603	-238.794	-437.798	1862.734	-131.7	-530.558	1945.234	-137.894	-536.295	1768.630	-104.579	-400.798	1892.372	-135.511	-415.94	1784.605
10350	34.49667	-54.141	-513.595	1831.959	-237.933	-437.426	1863.669	-130.559	-528.915	1947.200	-135.743	-535.673	1770.633	-104.171	-399.209	1893.793	-134.456	-415.26	1785.996
10351	34.50000	-52.549	-511.917	1834.208	-237.086	-437.195	1864.669	-129.352	-527.264	1949.127	-133.56	-535.014	1772.638	-103.667	-397.624	1895.180	-133.535	-414.526	1787.376
10352	34.50333	-50.889	-510.299	1836.433	-236.071	-436.836	1865.472	-128.11	-525.632	1951.099	-131.403	-534.402	1774.589	-103.155	-396.061	1896.501	-132.539	-413.859	1788.715
10353	34.50667	-49.251	-508.63	1838.623	-235.08	-436.644	1866.515	-126.795	-524.036	1953.000	-129.223	-533.82	1776.502	-102.664	-394.632	1897.815	-131.543	-413.182	1790.079
10354	34.51000	-47.539	-507.003	1840.755	-234.003	-436.376	1867.508	-125.428	-522.374	1954.908	-127.058	-533.243	1778.401	-102.069	-393.126	1899.027	-130.45	-412.565	1791.451
10355	34.51333	-45.868	-505.379	1842.907	-232.947	-436.067	1868.363	-124.131	-520.806	1956.842	-124.799	-532.597	1780.351	-101.374	-391.644	1900.356	-129.442	-412.015	1792.851
10356	34.51667	-44.143	-503.794	1844.991	-231.779	-435.695	1869.359	-122.675	-519.12	1958.702	-122.6	-531.993	1782.278	-100.743	-390.183	1901.437	-128.198	-411.333	1794.065
10357	34.52000	-42.418	-502.156	1847.053	-230.597	-435.341	1870.284	-121.286	-517.491	1960.447	-120.33	-531.373	1784.164	-100.039	-388.743	1902.576	-127.035	-410.717	1795.354
10358	34.52333	-40.709	-500.602	1848.971	-229.338	-434.998	1871.134	-119.811	-515.827	1962.245	-118.125	-530.769	1785.997	-99.281	-387.304	1903.644	-125.789	-410.079	1796.548
10359	34.52667	-38.966	-498.98	1850.925	-228.05	-434.672	1872.083	-118.343	-514.229	1963.945	-115.933	-530.151	1787.793	-98.428	-385.824	1904.646	-124.489	-409.462	1797.712
10360	34.53000	-37.135	-497.366	1852.889	-226.707	-434.33	1873.007	-116.805	-512.592	1965.662	-113.685	-529.519	1789.542	-97.568	-384.46	1905.675	-123.26	-408.968	1799.066
10361	34.53333	-35.456	-495.835	1854.665	-225.416	-433.904	1873.858	-115.262	-510.916	1967.289	-111.485	-528.839	1791.301	-96.586	-382.983	1906.701	-121.845	-408.237	1800.089
10362	34.53667	-33.595	-494.299	1856.495	-223.911	-433.422	1874.720	-113.627	-509.228	1968.959	-109.258	-528.167	1793.075	-95.679	-381.663	1907.625	-120.335	-407.604	1801.218
10363	34.54000	-31.725	-492.746	1858.235	-222.541	-433.052	1875.650	-111.979	-507.569	1970.494	-106.968	-527.524	1794.813	-94.55	-380.17	1908.476	-118.962	-407.07	1802.301
10364	34.54333	-29.878	-491.226	1859.965	-221.014	-432.669	1876.542	-110.286	-505.915	1972.099	-104.62	-526.913	1796.534	-93.496	-378.819	1909.282	-117.394	-406.398	1803.187
10365	34.54667	-27.978	-489.626	1861.654	-219.401	-432.363	1877.370	-108.461	-504.221	1973.655	-102.184	-526.363	1798.256	-92.397	-377.451	1910.078	-115.97	-406.03	1804.491
10366	34.55000	-26.188	-488.637	1863.244	-217.842	-432.118	1878.350	-106.539	-502.499	1975.244	-99.758	-525.777	1800.010	-91.197	-376.045	1910.851	-114.346	-405.432	1805.348
10367	34.55333	-24.092	-486.97	1864.983	-216.333	-432.087	1879.096	-104.538	-500.688	1976.846	-97.179	-525.173	1801.822	-90.006	-374.641	1911.607	-112.674	-404.879	1806.385
10368	34.55667	-21.956	-485.213	1866.706	-214.483	-431.839	1879.849	-102.449	-498.85	1978.475	-94.503	-524.638	1803.623	-88.823	-373.27	1912.313	-110.959	-404.462	1807.413
10369	34.56000	-19.696	-483.345	1868.520	-212.789	-431.774	1880.651	-100.339	-496.97	1980.124	-91.644	-524.035	1805.491	-87.584	-371.782	1912.959	-109.208	-404.038	1808.343
10370	34.56333	-17.432	-481.639	1870.325	-210.858	-431.773	1881.483	-98.2	-495.067	1981.712	-88.598	-523.539	1807.370	-86.193	-370.11	1913.623	-107.558	-403.834	1809.376
10371	34.56667	-15.045	-479.814	1872.196	-208.853	-431.822	1882.100	-96.082	-493.162	1983.432	-85.541	-523.054	1809.318	-84.973	-368.498	1914.594	-105.523	-403.377	1810.275
10372	34.57000	-12.63	-478.025	1874.126	-206.913	-431.955	1882.823	-93.994	-491.227	1985.032	-82.27	-522.567	1811.288	-83.662	-367.018	1915.175	-103.593	-403.092	1811.160
10373	34.57333	-10.166	-476.184	1876.113	-204.761	-432.028	1883.454	-91.796	-489.284	1986.676	-78.864	-522.047	1813.274	-82.385	-365.645	1915.763	-101.565	-402.85	1812.050
10374	34.57667	-7.613	-474.203	1878.018	-202.681	-432.147	1883.961	-89.625	-487.316	1988.287	-75.551	-521.496	1815.182	-81.096	-364.229	1916.335	-99.427	-402.57	1812.967
10375	34.58000	-5.094	-472.323	1879.815	-200.548	-432.436	1884.443	-87.416	-485.387	1989.715	-72.117	-520.87	1817.086	-79.757	-362.823	1916.786	-97.261	-402.203	1813.756
10376	34.58333	-2.507	-470.348	1881.524	-198.26	-432.624	1884.851	-85.135	-483.531	1991.175	-68.618	-520.297	1818.840	-78.422	-361.384	1917.201	-95.128	-401.893	1814.425
10377	34.58667	0.088	-468.405	1883.142	-196.002	-432.948	1885.448	-82.884	-481.691	1992.514	-65.164	-519.713	1820.515	-77.027	-360.029	1917.633	-93.004	-401.604	1815.174
10378	34.59000	2.613	-466.563	1884.601	-193.757	-433.22	1885.899	-80.557	-479.928	1993.685	-61.637	-519.065	1822.125	-75.585	-358.649	1917.946	-90.79	-401.408	1815.974
10379	34.59333	5.304	-464.576	1886.107	-191.316	-433.401	1886.296	-78.164	-478.169	1994.903	-58.185	-518.418	1823.633	-74.155	-357.372	1918.260	-88.572	-401.098	1816.631
10380	34.59667	7.882	-462.697	1887.388	-188.875	-433.646	1886.575	-75.76	-476.468	1995.976	-54.725	-517.697	1825.074	-72.706	-356.028	1918.498	-86.398	-400.825	1817.221
